"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value","p_BH","significant"
"2182","X36970_183.078_5.284_NA","Mission_Bay-La_Jolla Reefs",0,-0.270371330625932,-0.975486605055175,0.434743943803311,0.913455656596648,1,"Nonsignificant"
"2183","X55146_357.311_7.119_NA","Mission_Bay-La_Jolla Reefs",0,0.272269631628775,-0.437813337524281,0.982352600781831,0.913464845825095,1,"Nonsignificant"
"2184","X77403_556.347_10.028_NA","Mission_Bay-La_Jolla Reefs",0,-0.26420369013626,-0.953942351604949,0.425534971332429,0.913848841432743,1,"Nonsignificant"
"2185","X83025_463.303_10.657_NA","Mission_Bay-La_Jolla Reefs",0,0.259158882873104,-0.418171865495615,0.936489631241824,0.914277976014777,1,"Nonsignificant"
"2186","X86528_526.446_11.124_NA","Mission_Bay-La_Jolla Reefs",0,-0.265033925614414,-0.958094706404373,0.428026855175546,0.914483694115639,1,"Nonsignificant"
"2187","X32620_410.265_4.901_NA","Mission_Bay-La_Jolla Reefs",0,-0.24849148562923,-0.898342067014216,0.401359095755755,0.914511781426759,1,"Nonsignificant"
"2188","X73503_325.2_9.562_NA","Mission_Bay-La_Jolla Reefs",0,0.263613740050905,-0.426694095603453,0.953921575705263,0.91501091636692,1,"Nonsignificant"
"2189","X90219_540.461_12.258_NA","Mission_Bay-La_Jolla Reefs",0,0.263419852061476,-0.427040091303339,0.95387979542629,0.915371200835809,1,"Nonsignificant"
"2190","X50676_355.248_6.598_NA","Mission_Bay-La_Jolla Reefs",0,0.270713615278527,-0.439372140183669,0.980799370740722,0.91563994382487,1,"Nonsignificant"
"2191","X89729_699.255_12.095_NA","Mission_Bay-La_Jolla Reefs",0,-0.26892174872367,-0.974468751428949,0.436625253981609,0.915725694913857,1,"Nonsignificant"
"2192","X1581_329.943_0.82_NA","Mission_Bay-La_Jolla Reefs",0,0.260155403589224,-0.422457809894898,0.942768617073347,0.915761774126425,1,"Nonsignificant"
"2193","X6372_261.131_2.38_NA","Mission_Bay-La_Jolla Reefs",0,0.265633200723169,-0.431733724248616,0.963000125694954,0.915966141969823,1,"Nonsignificant"
"2194","X80579_581.399_10.363_NA","Mission_Bay-La_Jolla Reefs",0,-0.261588105831167,-0.9501264288005,0.426950217138166,0.916935057605895,1,"Nonsignificant"
"2195","X63417_302.211_8.071_NA","Mission_Bay-La_Jolla Reefs",0,-0.257416827488443,-0.935526472164231,0.420692817187344,0.917235342259456,1,"Nonsignificant"
"2196","X85788_388.297_10.993_NA","Mission_Bay-La_Jolla Reefs",0,0.257811849074508,-0.42135698716439,0.936980685313407,0.917245443044051,1,"Nonsignificant"
"2197","X91203_1129.314_12.617_NA..2S.3S.4S.5R.6R..6....3S.4S.6aR.6bS.8R.8aR.9R.10R.12aS.14bR..10.acetyloxy.8a..acetyloxymethyl..8.9.dihydroxy.4..hydroxymethyl..4.6a.6b.11.11.14b.hexamethyl.1.2.3.4a.5.6.7.8.9.10.12.12a.14.14a.tetradecahydropicen.3.yl.oxy..4.hydroxy.3.5.bis...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.oxane.2.carboxylic.acid","Mission_Bay-La_Jolla Reefs",0,-0.268307590486247,-0.975578492880894,0.438963311908399,0.917481298471343,1,"Nonsignificant"
"2198","X66590_390.212_8.65_NA","Mission_Bay-La_Jolla Reefs",0,0.260692686606055,-0.428041208846888,0.949426582058999,0.918299660387734,1,"Nonsignificant"
"2199","X48642_417.21_6.376_NA","Mission_Bay-La_Jolla Reefs",0,-0.268622984637796,-0.978839616516734,0.441593647241143,0.918572396771676,1,"Nonsignificant"
"2200","X83004_277.179_10.65_NA.Octinoxate","Mission_Bay-La_Jolla Reefs",0,0.267711669853547,-0.440181577755296,0.97560491746239,0.918616622464245,1,"Nonsignificant"
"2201","X92032_531.239_12.934_NA","Mission_Bay-La_Jolla Reefs",0,-0.248749562294648,-0.907284105941293,0.409784981351997,0.919047558053432,1,"Nonsignificant"
"2202","X51791_364.212_6.712_NA","Mission_Bay-La_Jolla Reefs",0,-0.265548538741037,-0.969145365825056,0.438048288342983,0.919350269071693,1,"Nonsignificant"
"2203","X90351_579.296_12.317_NA","Mission_Bay-La_Jolla Reefs",0,-0.263307414185486,-0.961580048912596,0.434965220541623,0.919667122557918,1,"Nonsignificant"
"2204","X62203_556.347_8.016_NA","Mission_Bay-La_Jolla Reefs",0,-0.267831753602137,-0.978535143355745,0.442871636151471,0.919885804133489,1,"Nonsignificant"
"2205","X74202_564.305_9.673_NA.AC1NSO0W.CollisionEnergy.102040","Mission_Bay-La_Jolla Reefs",0,-0.259758852021122,-0.949946694413575,0.430428990371331,0.920356031463992,1,"Nonsignificant"
"2206","X56119_378.19_7.236_NA","Mission_Bay-La_Jolla Reefs",0,0.266770996578343,-0.442206120079236,0.975748113235922,0.920435446260218,1,"Nonsignificant"
"2207","X2530_360.213_1.139_NA","Mission_Bay-La_Jolla Reefs",0,0.266179778656123,-0.441605869553075,0.973965426865322,0.920626669511266,1,"Nonsignificant"
"2208","X75217_417.263_9.795_NA.Lagochilin","Mission_Bay-La_Jolla Reefs",0,0.265635442049351,-0.441065888346936,0.972336772445638,0.920809407049134,1,"Nonsignificant"
"2209","X23854_255.122_4.166_NA","Mission_Bay-La_Jolla Reefs",0,-0.265419101075776,-0.971663578222676,0.440825376071123,0.92086909650119,1,"Nonsignificant"
"2210","X55020_574.416_7.118_NA","Mission_Bay-La_Jolla Reefs",0,-0.264480789417074,-0.968296513416565,0.439334934582417,0.920903372673535,1,"Nonsignificant"
"2211","X9584_416.155_2.787_NA","Mission_Bay-La_Jolla Reefs",0,0.263728932843259,-0.438543590029432,0.966001455715951,0.921134366649789,1,"Nonsignificant"
"2212","X48600_253.143_6.359_NA","Mission_Bay-La_Jolla Reefs",0,0.263766260611265,-0.439198727129382,0.966731248351912,0.921432622148567,1,"Nonsignificant"
"2213","X75272_602.447_9.788_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.263836281131534,-0.439470431304998,0.967142993568065,0.9215104056582,1,"Nonsignificant"
"2214","X65043_265.179_8.412_NA","Mission_Bay-La_Jolla Reefs",0,-0.264382381201918,-0.969184499150094,0.440419736746257,0.921530244248745,1,"Nonsignificant"
"2215","X55344_466.228_7.149_NA","Mission_Bay-La_Jolla Reefs",0,-0.259566662370579,-0.952272761777797,0.433139437036639,0.921907122759421,1,"Nonsignificant"
"2216","X82841_478.316_10.631_NA","Mission_Bay-La_Jolla Reefs",0,0.254655434237172,-0.425087413211463,0.934398281685807,0.921981113197326,1,"Nonsignificant"
"2217","X80665_488.358_10.377_NA.Spectral.Match.to.p.tert.Octylphenol.hexaglycol.ether.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.259617064841588,-0.952674651602135,0.433440521918959,0.922016946505113,1,"Nonsignificant"
"2218","X68731_375.216_8.987_NA","Mission_Bay-La_Jolla Reefs",0,0.26535271380105,-0.443146183653374,0.973851611255474,0.92208113624781,1,"Nonsignificant"
"2219","X87138_772.491_11.097_NA.Spectral.Match.to.1.Palmitoyl.2.linoleoyl.sn.glycero.3.phosphocholine.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.262435754157352,-0.438714899177669,0.963586407492373,0.922300805465121,1,"Nonsignificant"
"2220","X17056_222.149_3.595_NA","Mission_Bay-La_Jolla Reefs",0,-0.263973960553534,-0.970262636356252,0.442314715249185,0.922808502408825,1,"Nonsignificant"
"2221","X82276_513.386_10.576_NA","Mission_Bay-La_Jolla Reefs",0,0.251492287552548,-0.422177420990194,0.925161996095291,0.923208559288992,1,"Nonsignificant"
"2222","X75244_775.552_9.797_NA","Mission_Bay-La_Jolla Reefs",0,0.264827870110649,-0.444832752165407,0.974488492386705,0.923339608263893,1,"Nonsignificant"
"2223","X75615_470.312_9.838_NA","Mission_Bay-La_Jolla Reefs",0,0.261006098901764,-0.438939583305706,0.960951781109234,0.923598999740381,1,"Nonsignificant"
"2224","X62950_343.189_8.114_NA.Spectral.Match.to.Tris.2.butoxyethyl..phosphate.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.264260962468284,-0.973465949530853,0.444944024594286,0.923856381767706,1,"Nonsignificant"
"2225","X90281_766.545_12.292_NA.MGDG..14.0.18.4.","Mission_Bay-La_Jolla Reefs",0,-0.249914968934938,-0.921218749987066,0.421388812117189,0.924162633988772,1,"Nonsignificant"
"2226","X43849_258.17_5.864_NA.PSEUDO.ANISATIN","Mission_Bay-La_Jolla Reefs",0,0.251634766267657,-0.424441079384089,0.927710611919403,0.924239768531602,1,"Nonsignificant"
"2227","X90741_624.236_12.374_NA.Contaminants.septum.vial.Thermo.C4000.53.and.C4000.54.serie","Mission_Bay-La_Jolla Reefs",0,-0.262697470637162,-0.969097997069628,0.443703055795303,0.924530789730928,1,"Nonsignificant"
"2228","X838_291.142_0.649_NA","Mission_Bay-La_Jolla Reefs",0,-0.251763714061049,-0.930269909267223,0.426742481145125,0.925284969656842,1,"Nonsignificant"
"2229","X69495_635.397_9.114_NA","Mission_Bay-La_Jolla Reefs",0,0.261477493590035,-0.443970964280678,0.966925951460747,0.925649929347723,1,"Nonsignificant"
"2230","X66594_334.202_8.651_NA","Mission_Bay-La_Jolla Reefs",0,0.253320354037588,-0.431090884266625,0.937731592341802,0.926125668105318,1,"Nonsignificant"
"2231","X6186_319.137_2.353_NA","Mission_Bay-La_Jolla Reefs",0,0.258564888665241,-0.440491410893274,0.957621188223756,0.926352959958588,1,"Nonsignificant"
"2232","X77160_440.358_10.006_NA","Mission_Bay-La_Jolla Reefs",0,0.257759138942172,-0.439287399981225,0.954805677865568,0.926433637468408,1,"Nonsignificant"
"2233","X41674_352.233_5.679_NA","Mission_Bay-La_Jolla Reefs",0,0.256481678911809,-0.437408850712587,0.950372208536206,0.926576924722155,1,"Nonsignificant"
"2234","X78052_547.325_10.093_NA","Mission_Bay-La_Jolla Reefs",0,0.238652663950644,-0.407492293345202,0.884797621246489,0.926828596262496,1,"Nonsignificant"
"2235","X66563_470.238_8.641_NA","Mission_Bay-La_Jolla Reefs",0,0.260801525621882,-0.447174939819024,0.968777991062789,0.927698480696857,1,"Nonsignificant"
"2236","X67876_370.258_8.714_NA","Mission_Bay-La_Jolla Reefs",0,0.259636993393871,-0.445321639917882,0.964595626705623,0.927765238963323,1,"Nonsignificant"
"2237","X45142_310.201_5.989_NA","Mission_Bay-La_Jolla Reefs",0,-0.260821026222612,-0.96918856190649,0.447546509461266,0.927855043638193,1,"Nonsignificant"
"2238","X75376_239.128_9.813_NA","Mission_Bay-La_Jolla Reefs",0,-0.227538919438821,-0.847557642919366,0.392479804041724,0.928929003981698,1,"Nonsignificant"
"2239","X9190_360.223_2.945_NA","Mission_Bay-La_Jolla Reefs",0,0.253953579899267,-0.43881039380847,0.946717553607004,0.929286954679415,1,"Nonsignificant"
"2240","X10370_284.169_2.885_NA","Mission_Bay-La_Jolla Reefs",0,-0.25083914414343,-0.936085991124198,0.434407702837339,0.929745796986246,1,"Nonsignificant"
"2241","X66301_319.19_8.642_NA","Mission_Bay-La_Jolla Reefs",0,-0.258884560605424,-0.966150373048694,0.448381251837846,0.929764058341407,1,"Nonsignificant"
"2242","X86830_329.211_11.202_NA","Mission_Bay-La_Jolla Reefs",0,-0.252498173529112,-0.942944593417321,0.437948246359098,0.930054760871807,1,"Nonsignificant"
"2243","X42211_172.133_5.721_NA","Mission_Bay-La_Jolla Reefs",0,-0.245134696950575,-0.915741537722169,0.42547214382102,0.930195201463663,1,"Nonsignificant"
"2244","X82782_826.537_10.669_NA.Spectral.Match.to.1.2.Dilinoleoyl.sn.glycero.3.phosphocholine.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.252446708865176,-0.943238680945942,0.43834526321559,0.93027898505378,1,"Nonsignificant"
"2245","X36504_214.191_5.227_NA","Mission_Bay-La_Jolla Reefs",0,-0.252614114740818,-0.945821622794455,0.440593393312818,0.931173054807655,1,"Nonsignificant"
"2246","X63756_518.333_8.238_NA","Mission_Bay-La_Jolla Reefs",0,-0.258646423689442,-0.968953230207042,0.451660382828158,0.931414366250556,1,"Nonsignificant"
"2247","X61192_239.164_7.887_NA.Spectral.Match.to.Dodecanedioic.acid.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.248745881493858,-0.934196425600854,0.436704662613139,0.932475732017615,1,"Nonsignificant"
"2248","X3051_166.086_1.45_Spectral.Match.to.DL.Phenylalanine.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.253683001086698,-0.953170179022594,0.445804176849199,0.932666400471077,1,"Nonsignificant"
"2249","X25804_470.37_4.333_NA","Mission_Bay-La_Jolla Reefs",0,0.255205552234118,-0.449077106355965,0.9594882108242,0.932927627577996,1,"Nonsignificant"
"2250","X58176_301.182_7.624_NA","Mission_Bay-La_Jolla Reefs",0,0.257275686590785,-0.452823781604773,0.967375154786342,0.932972600250867,1,"Nonsignificant"
"2251","X12985_296.149_3.169_NA","Mission_Bay-La_Jolla Reefs",0,0.256307863425759,-0.451620191369419,0.964235918220937,0.933189256649448,1,"Nonsignificant"
"2252","X9972_323.123_2.716_NA","Mission_Bay-La_Jolla Reefs",0,-0.250399998851298,-0.94294495830023,0.442144960597635,0.933601755969008,1,"Nonsignificant"
"2253","X41075_368.206_5.751_NA","Mission_Bay-La_Jolla Reefs",0,0.253029561761815,-0.446797534336115,0.952856657859745,0.933605852511219,1,"Nonsignificant"
"2254","X11397_270.191_2.996_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.253134097912821,-0.95327758837784,0.447009392552198,0.933617716335274,1,"Nonsignificant"
"2255","X88627_594.493_11.747_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.248777195679747,-0.439453882520029,0.937008273879524,0.933678920988085,1,"Nonsignificant"
"2256","X85357_532.363_10.84_NA","Mission_Bay-La_Jolla Reefs",0,0.24814253447853,-0.438339091093513,0.934624160050573,0.933681718046953,1,"Nonsignificant"
"2257","X92133_871.572_12.965_Pheophytin.a.Chlorophyll.a","Mission_Bay-La_Jolla Reefs",0,0.25587018919854,-0.452031546305018,0.963771924702099,0.933699642579762,1,"Nonsignificant"
"2258","X82175_597.394_10.56_NA","Mission_Bay-La_Jolla Reefs",0,0.24947903211316,-0.440923865185745,0.939881929412065,0.933780350975672,1,"Nonsignificant"
"2259","X62023_558.384_7.993_NA","Mission_Bay-La_Jolla Reefs",0,0.254077804822055,-0.44935179953274,0.95750740917685,0.933909954503142,1,"Nonsignificant"
"2260","X57080_314.247_7.36_NA","Mission_Bay-La_Jolla Reefs",0,0.251591118138199,-0.44628098246769,0.949463218744088,0.934485219127786,1,"Nonsignificant"
"2261","X1577_268.154_0.654_NA","Mission_Bay-La_Jolla Reefs",0,0.254533497898155,-0.452025955126361,0.961092950922672,0.934708965822361,1,"Nonsignificant"
"2262","X89972_834.218_12.203_NA.Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,-0.244033047277869,-0.922355909091595,0.434289814535857,0.935111545763465,1,"Nonsignificant"
"2263","X54112_461.272_7.117_NA","Mission_Bay-La_Jolla Reefs",0,-0.253629728264695,-0.959154137687209,0.451894681157818,0.935333986018057,1,"Nonsignificant"
"2264","X40504_251.185_5.578_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.252322428629098,-0.449574759084815,0.954219616343011,0.935337932630597,1,"Nonsignificant"
"2265","X61677_390.19_7.948_arctigenin.Massbank.PR303917.Arctigenin","Mission_Bay-La_Jolla Reefs",0,-0.252275853146807,-0.955612630073717,0.451060923780104,0.935999679885139,1,"Nonsignificant"
"2266","X35225_768.422_5.126_NA","Mission_Bay-La_Jolla Reefs",0,-0.248064998695517,-0.939824965241602,0.443694967850567,0.936069115330599,1,"Nonsignificant"
"2267","X76086_630.478_9.966_NA","Mission_Bay-La_Jolla Reefs",0,0.252555170746313,-0.451742425711357,0.956852767203982,0.936075904946081,1,"Nonsignificant"
"2268","X72164_275.2_9.578_NA.Massbank.NA003096.....Costunolide.Costunolide..3aS.6E.10E.11aR..6.10.dimethyl.3.methylidene.3a.4.5.8.9.11a.hexahydrocyclodeca.b.furan.2.one","Mission_Bay-La_Jolla Reefs",0,-0.251742087066297,-0.953775335939001,0.450291161806408,0.936077201422344,1,"Nonsignificant"
"2269","X19663_284.206_3.801_NA","Mission_Bay-La_Jolla Reefs",0,-0.252222621169168,-0.955976748597638,0.451531506259301,0.936236497074669,1,"Nonsignificant"
"2270","X60303_337.2_7.766_NA","Mission_Bay-La_Jolla Reefs",0,-0.253810117491689,-0.962545512751829,0.454925277768451,0.936465116380437,1,"Nonsignificant"
"2271","X92027_524.503_12.931_NA.Cer.d18.1.20.1....M.H...C38H74N1O3","Mission_Bay-La_Jolla Reefs",0,-0.243836088519344,-0.925742359427517,0.43807018238883,0.93690339954211,1,"Nonsignificant"
"2272","X34113_163.112_5.038_NA","Mission_Bay-La_Jolla Reefs",0,0.245501623341878,-0.441272197185206,0.932275443868962,0.936992316666825,1,"Nonsignificant"
"2273","X69858_309.205_9.025_NA.B18A06_Vallartanone_B","Mission_Bay-La_Jolla Reefs",0,0.253149054153327,-0.455147916050731,0.961446024357384,0.937045690254393,1,"Nonsignificant"
"2274","X43306_390.264_5.965_NA","Mission_Bay-La_Jolla Reefs",0,-0.253231945819711,-0.961776743263967,0.455312851624545,0.937052213576915,1,"Nonsignificant"
"2275","X64724_646.473_8.372_NA","Mission_Bay-La_Jolla Reefs",0,-0.243193973858446,-0.923753373486337,0.437365425769446,0.937095305746096,1,"Nonsignificant"
"2276","X70662_321.242_9.287_NA..4E.8E..7.hydroxy.10..hydroxymethyl..4.8.11.15.tetramethylbicyclo.11.2.0.pentadeca.4.8.14.trien.6.one","Mission_Bay-La_Jolla Reefs",0,-0.254412138131944,-0.966431721074229,0.457607444810341,0.937122645944148,1,"Nonsignificant"
"2277","X78362_454.337_10.124_NA","Mission_Bay-La_Jolla Reefs",0,0.243319434580876,-0.438047100200633,0.924685969362386,0.937289530090668,1,"Nonsignificant"
"2278","X70186_375.238_9.204_NA","Mission_Bay-La_Jolla Reefs",0,-0.242685985157087,-0.922620945473995,0.437248975159821,0.937435246267206,1,"Nonsignificant"
"2279","X67923_214.216_8.859_NA.Spectral.Match.to.cis.cis.9.12.Octadecadien.1.ol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.248092840813802,-0.94370780609831,0.447522124470706,0.937655913836961,1,"Nonsignificant"
"2280","X71353_217.158_9.347_NA","Mission_Bay-La_Jolla Reefs",0,-0.243547914435625,-0.926596299943496,0.439500471072247,0.937730443552268,1,"Nonsignificant"
"2281","X23078_495.241_4.102_NA","Mission_Bay-La_Jolla Reefs",0,0.25163267077,-0.454718167077393,0.957983508617393,0.937986114453546,1,"Nonsignificant"
"2282","X17502_282.19_3.601_NA","Mission_Bay-La_Jolla Reefs",0,0.252123086980875,-0.457071266533124,0.961317440494874,0.938577541204472,1,"Nonsignificant"
"2283","X75108_510.306_9.784_NA","Mission_Bay-La_Jolla Reefs",0,-0.248946440423542,-0.949234521532717,0.451341640685633,0.938589434197976,1,"Nonsignificant"
"2284","X3667_226.128_1.786_NA","Mission_Bay-La_Jolla Reefs",0,-0.242744187024752,-0.926217335571039,0.440728961521536,0.938852046555742,1,"Nonsignificant"
"2285","X22723_222.112_4.073_NA","Mission_Bay-La_Jolla Reefs",0,-0.222926603858855,-0.852278510602652,0.406425302884941,0.939604015197373,1,"Nonsignificant"
"2286","X57948_440.246_7.469_NA","Mission_Bay-La_Jolla Reefs",0,0.250013658693791,-0.456132646255484,0.956159963643066,0.939732493030302,1,"Nonsignificant"
"2287","X469_296.149_0.638_NA","Mission_Bay-La_Jolla Reefs",0,-0.246786437793073,-0.945421888229392,0.451849012643246,0.940372446559436,1,"Nonsignificant"
"2288","X89880_686.438_12.134_NA.7...2S.3R.4S.5S.6R..4.5.dihydroxy.3...2R.3R.4R.5R.6S..3.4.5.trihydroxy.6.methyloxan.2.yl.oxy.6....2R.3R.4R.5R.6S..3.4.5.trihydroxy.6.methyloxan.2.yl.oxymethyl.oxan.2.yl.oxy.6.methoxychromen.2.one","Mission_Bay-La_Jolla Reefs",0,-0.238522560020914,-0.913955581763313,0.436910461721486,0.9404511882734,1,"Nonsignificant"
"2289","X29464_248.149_4.642_NA","Mission_Bay-La_Jolla Reefs",0,-0.250301264527312,-0.959721539164631,0.459119010110007,0.940697802070397,1,"Nonsignificant"
"2290","X51394_253.18_6.67_NA","Mission_Bay-La_Jolla Reefs",0,0.246270159866951,-0.452624961517404,0.945165281251305,0.941052182265644,1,"Nonsignificant"
"2291","X53500_427.303_6.919_NA","Mission_Bay-La_Jolla Reefs",0,0.2446682144471,-0.450530412247453,0.939866841141654,0.941386760932883,1,"Nonsignificant"
"2292","X13500_275.147_3.218_NA","Mission_Bay-La_Jolla Reefs",0,-0.246170098303688,-0.945882783839038,0.453542587231661,0.94148288718264,1,"Nonsignificant"
"2293","X77850_407.242_9.894_NA","Mission_Bay-La_Jolla Reefs",0,-0.238210753133532,-0.916342552746148,0.439921046479083,0.941900866047558,1,"Nonsignificant"
"2294","X91969_270.315_12.913_NA","Mission_Bay-La_Jolla Reefs",0,-0.245600444307019,-0.946239834480581,0.455038945866543,0.942467392070651,1,"Nonsignificant"
"2295","X70025_351.216_9.254_NA","Mission_Bay-La_Jolla Reefs",0,0.236620541274252,-0.438583363052749,0.911824445601252,0.942539725002913,1,"Nonsignificant"
"2296","X81702_562.373_10.512_NA","Mission_Bay-La_Jolla Reefs",0,-0.23847683364758,-0.9192293819056,0.44227571461044,0.94263878300554,1,"Nonsignificant"
"2297","X64551_562.233_8.267_NA","Mission_Bay-La_Jolla Reefs",0,0.242978435001273,-0.450823763279167,0.936780633281713,0.942715703809326,1,"Nonsignificant"
"2298","X89738_930.613_12.22_NA","Mission_Bay-La_Jolla Reefs",0,-0.239395024536447,-0.922998350608426,0.444208301535532,0.942728697043757,1,"Nonsignificant"
"2299","X57819_239.164_7.355_NA","Mission_Bay-La_Jolla Reefs",0,-0.241209811105789,-0.930346169927388,0.447926547715809,0.942864682234017,1,"Nonsignificant"
"2300","X77881_465.321_10.074_NA","Mission_Bay-La_Jolla Reefs",0,-0.247038019522106,-0.953965336213494,0.459889297169282,0.943293697044248,1,"Nonsignificant"
"2301","X32327_241.143_4.946_NA","Mission_Bay-La_Jolla Reefs",0,0.238581218693829,-0.444228454619963,0.921390892007622,0.94332568899225,1,"Nonsignificant"
"2302","X40143_314.159_5.596_NA","Mission_Bay-La_Jolla Reefs",0,-0.244071843037671,-0.942939258064037,0.454795571988696,0.943455879762075,1,"Nonsignificant"
"2303","X71068_641.26_9.326_NA","Mission_Bay-La_Jolla Reefs",0,0.222440473968163,-0.415654917569947,0.860535865506273,0.943937691877629,1,"Nonsignificant"
"2304","X80824_468.389_10.397_NA","Mission_Bay-La_Jolla Reefs",0,-0.23999571148214,-0.929516746891559,0.44952532392728,0.944342412106263,1,"Nonsignificant"
"2305","X82829_316.321_10.633_NA","Mission_Bay-La_Jolla Reefs",0,0.237320722380883,-0.445022737833,0.919664182594766,0.944536145465825,1,"Nonsignificant"
"2306","X86495_1074.305_11.108_NA..2S.3S.4S.5R.6R..6....3S.4S.6aR.6bS.8R.8aR.9R.10R.12aS.14bR..8a..acetyloxymethyl..8.9.dihydroxy.4..hydroxymethyl..4.6a.6b.11.11.14b.hexamethyl.10...E..2.methylbut.2.enoyl.oxy.1.2.3.4a.5.6.7.8.9.10.12.12a.14.14a.tetradecahydropicen.3.yl.oxy..4.hydroxy.3.5.bis...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.oxane.2.carboxylic.acid","Mission_Bay-La_Jolla Reefs",0,-0.24516749285862,-0.950356020245191,0.460021034527951,0.944640738837167,1,"Nonsignificant"
"2307","X85472_656.459_10.94_NA","Mission_Bay-La_Jolla Reefs",0,0.238359884572307,-0.448814119482089,0.925533888626702,0.945229914112462,1,"Nonsignificant"
"2308","X11739_341.18_3.035_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.242661590329995,-0.94367748789457,0.45835430723458,0.945756084788141,1,"Nonsignificant"
"2309","X39029_277.191_5.45_NA","Mission_Bay-La_Jolla Reefs",0,-0.237180441001065,-0.922505729400298,0.448144847398168,0.94580946726937,1,"Nonsignificant"
"2310","X569_248.128_0.64_NA","Mission_Bay-La_Jolla Reefs",0,0.237336291688188,-0.448771617145587,0.923444200521964,0.945932627618705,1,"Nonsignificant"
"2311","X61945_503.319_7.981_NA.Spectral.Match.to..beta..Cryptoxanthin.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.193517565732083,-0.757065740966674,0.370030609502509,0.947765356348048,1,"Nonsignificant"
"2312","X22062_302.196_4.017_NA..6.aminododecanedioic.acid..chloride.CollisionEnergy.102040.","Mission_Bay-La_Jolla Reefs",0,0.24311915819922,-0.465100170631128,0.951338487029568,0.947843523315854,1,"Nonsignificant"
"2313","X28051_251.185_4.52_NA","Mission_Bay-La_Jolla Reefs",0,0.241706609546183,-0.462465463007427,0.945878682099792,0.947867121360716,1,"Nonsignificant"
"2314","X90015_774.252_12.228_NA.Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,-0.238383268671301,-0.933092752618504,0.456326215275901,0.947944728281058,1,"Nonsignificant"
"2315","X92076_774.549_12.949_NA","Mission_Bay-La_Jolla Reefs",0,0.240039105740614,-0.459573463467612,0.93965167494884,0.947971940052203,1,"Nonsignificant"
"2316","X30627_316.175_4.707_NA","Mission_Bay-La_Jolla Reefs",0,-0.240310867493428,-0.941124214070575,0.460502479083719,0.948114922141174,1,"Nonsignificant"
"2317","X91987_998.288_12.917_NA.Contaminant.vial.septum.ThermoFisher.C5000.44B","Mission_Bay-La_Jolla Reefs",0,-0.231707342242805,-0.907930182518546,0.444515498032936,0.948295627766576,1,"Nonsignificant"
"2318","X65541_572.4_8.493_NA","Mission_Bay-La_Jolla Reefs",0,-0.240191660010333,-0.941638416059932,0.461255096039265,0.948456531332552,1,"Nonsignificant"
"2319","X68592_497.373_8.961_NA","Mission_Bay-La_Jolla Reefs",0,0.238318443666985,-0.458286314429899,0.934923201763869,0.948675767655088,1,"Nonsignificant"
"2320","X8708_192.077_2.859_NA","Mission_Bay-La_Jolla Reefs",0,0.241216296581565,-0.466614080123984,0.949046673287114,0.949613497541852,1,"Nonsignificant"
"2321","X53841_247.133_6.958_NA","Mission_Bay-La_Jolla Reefs",0,0.239107186694252,-0.462830579750459,0.941044953138964,0.949714123212668,1,"Nonsignificant"
"2322","X92377_563.388_13.067_NA","Mission_Bay-La_Jolla Reefs",0,0.233054382631585,-0.451140798418263,0.917249563681433,0.949723306746732,1,"Nonsignificant"
"2323","X64453_317.211_8.331_NA","Mission_Bay-La_Jolla Reefs",0,0.241210243313013,-0.468332638979813,0.950753125605839,0.950192701607315,1,"Nonsignificant"
"2324","X64104_219.149_8.286_NA","Mission_Bay-La_Jolla Reefs",0,0.240416258438197,-0.466925893658724,0.947758410535117,0.950237680221975,1,"Nonsignificant"
"2325","X27285_162.055_4.459_NA","Mission_Bay-La_Jolla Reefs",0,-0.241389309964398,-0.951614417811719,0.468835797882922,0.950244348985973,1,"Nonsignificant"
"2326","X59024_616.964_7.594_NA","Mission_Bay-La_Jolla Reefs",0,-0.234739514503422,-0.926983868063451,0.457504839056607,0.9507820421068,1,"Nonsignificant"
