row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab1_PPL_blank_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep3.mzML Peak area,
2328,307.1654368185688,4.1206384,,,,,,,,,,,0,70561.01,68717.49,63575.85,43405.59,85566.42,403557.06,95365.77,92694.055,57844.78,59961.023,85268.02,356965.78,
15513,307.18944491867785,9.787056,,,,,,,,,,,0,92832.99,86690.0,76968.48,60901.41,59223.793,107680.84,81144.33,111802.18,41163.67,87593.086,135372.19,144418.45,
15296,307.18968405579875,9.589292,,,,,,,,,,,0,109050.79,274742.03,83319.19,118947.51,79780.28,456008.47,95516.195,497696.2,238995.47,161159.11,333765.47,66680.3,
14320,307.1896990630184,8.942604,,,,,,,,,,,0,57387.79,353604.53,133519.38,298446.7,81137.07,427020.0,65672.234,55747.117,646346.7,265280.84,341396.56,313245.7,
13949,307.18970295561576,8.711051,,,,,,,,,,,0,571970.1,66355.87,657558.56,130695.0,82015.32,56708.594,66260.32,63871.11,121294.37,70729.234,66161.414,80417.414,
13375,307.1901609744959,8.391912,,,,,,,,,,,0,64058.176,109380.6,91167.5,91062.41,71618.86,56490.92,69580.086,62370.62,100846.88,62478.7,55750.33,67513.36,
15000,307.1901790790707,9.371151,,,,,,,,,,,0,48792.74,62750.15,224288.69,278037.22,67901.79,68812.86,96568.016,91109.484,228465.53,59485.555,51509.625,94616.67,
12710,307.1902366349486,7.956364,,,,,,,,,,,0,392670.88,318163.4,625965.6,90357.36,348959.7,423776.06,413220.56,55753.812,101104.11,57104.316,28479.637,29616.383,
10490,307.19032120128156,7.0896106,,,,,,,,,,,0,63296.047,48354.965,494981.88,59423.22,35218.74,45250.414,129964.336,72150.05,267297.38,73254.07,49572.586,53935.273,
16465,307.22622781707474,10.778655,,,,,,,,,,,0,15362.123,16724.799,103731.92,114384.99,76979.75,61303.285,43479.36,141229.56,86755.46,16579.174,65523.86,146737.98,
16355,307.22676067232874,10.629413,,,,,,,,,,,0,48037.11,30693.967,827965.56,771948.4,190561.67,189472.28,869569.9,703427.56,747296.06,48318.082,306009.03,738345.94,
15284,307.22678337865267,9.58092,,,,,,,,,,,0,35671.926,32640.96,308154.0,336133.7,42847.26,142849.73,291514.38,251457.58,344624.25,28905.879,145197.47,250006.4,
16235,307.226820284177,10.477159,,,,,,,,,,,0,78338.22,72615.83,342137.75,305158.5,108401.49,117437.195,1003297.2,774920.6,327793.25,78206.27,102676.01,1070079.5,
15893,307.2268218850016,10.127746,,,,,,,,,,,0,318239.56,389912.7,61898.6,65649.15,438188.03,37935.453,40243.63,94428.46,58400.094,297227.2,50445.188,95244.91,
16122,307.2268240741567,10.353995,,,,,,,,,,,0,140217.62,136966.5,76858.05,72041.375,296496.3,149106.66,121948.74,124729.3,70202.2,151739.86,160104.0,127401.945,
15639,307.2268295367543,9.900588,,,,,,,,,,,0,15892.045,30057.732,32066.781,187403.89,42168.668,36900.93,75113.805,230643.38,70027.445,36175.973,41840.53,78391.45,
13593,307.24792560219464,8.502468,,,,,,,,,,,0,215993.78,241258.0,201960.3,187557.9,216815.05,226967.06,212423.73,220437.22,211534.3,228570.4,241273.36,227794.27,
14258,307.24795843755453,8.906724,,,,,,,,,,,0,73019.72,71571.27,52332.51,58077.24,70898.72,81690.96,73842.555,72028.96,64447.367,69148.9,69830.0,69535.78,
16461,307.26317632536745,10.773383,,,,,,,,,,,0,22383.969,25174.326,17147.822,19348.713,32669.295,33003.105,43678.875,45244.293,11843.227,25039.87,28894.625,39903.867,
15621,307.26322475201647,9.884798,,,,,,,,,,,0,29831.469,34214.64,27338.104,30834.611,36107.125,41946.477,26000.346,32587.031,30474.742,28824.574,32573.773,34399.742,
6542,308.1493336948777,5.827753,,,,,,,,,,,0,183784.52,429657.12,268000.56,377662.6,430063.6,217876.94,274255.56,366608.8,162021.66,308328.3,443222.66,183856.45,
6652,308.2220505463827,5.864097,,,,,,,,,,,0,0,0,1160062.8,1230241.8,106817.48,110806.555,303703.84,314982.72,1209628.6,0,125240.5,327038.75,
15573,308.27964113956483,9.840996,,,,,,,,,,,3418.318,164578.56,170622.44,140185.5,135612.42,170284.3,174451.38,166863.2,188870.17,127188.625,174978.3,171424.78,185764.89,
1271,309.1188750738382,2.8849716,,,,,,,,,,,0,17412.996,59186.242,59594.047,30784.516,60688.7,62363.24,64143.38,65840.9,18845.623,67592.305,66473.02,62654.848,
603,309.1306827313184,0.8911939,,,,,,,,,,,263434.06,0,0,0,0,0,0,0,0,0,0,0,0,
2712,309.1445898367435,4.339274,,,,,,,,,,,0,93003.164,108072.125,723842.75,859467.4,485256.3,779174.1,290385.94,212340.34,762879.25,113629.23,195989.73,292367.4,
2445,309.14459988277457,4.196165,,,,,,,,,,,0,85521.55,109017.766,75650.0,27566.707,118316.35,127933.91,421204.97,349485.78,64148.84,118648.83,518447.75,223778.34,
1865,309.14466349501566,3.6797578,,,,,,,,,,,0,179597.84,190652.67,399987.8,253950.62,265925.44,252969.66,308954.06,324657.88,249831.72,165321.94,277606.0,393349.47,
13267,309.16828774537413,8.336385,,,,,,,,,,,0,127068.03,148507.31,139876.47,146417.08,313093.56,135447.77,131699.95,161699.4,139699.97,126271.15,132541.5,328825.12,
13725,309.16851780859,8.58756,,,,,,,,,,,0,144439.17,128219.17,124821.734,125348.62,118800.35,230243.92,160784.08,223744.12,130334.96,108963.984,126383.664,179505.98,
14619,309.1686569923839,9.1239805,,,,,,,,,,,0,156017.9,167395.75,78199.79,105376.3,142259.69,151384.56,191303.22,170946.81,85224.5,147649.11,180616.1,231996.77,
12787,309.1687012865783,8.002276,,,,,,,,,,,0,173977.75,189426.72,65348.92,65667.75,170771.33,196596.69,54123.164,63277.074,68794.0,110413.17,338249.5,82920.99,
12544,309.1687092705938,7.8696976,,,,,,,,,,,0,102075.36,116514.06,303200.78,344486.22,453414.38,139155.23,112002.69,86343.64,354909.34,508798.34,109433.09,121940.36,
13158,309.1689014749642,8.2530365,,,,,,,,,,,0,153145.06,159009.9,114184.28,115141.375,75952.06,110271.13,63223.37,293723.62,116716.08,91624.11,87611.234,96134.055,
10957,309.1693522831178,7.244614,,,,,,,,,,,0,91989.7,102951.98,85644.95,64148.594,771667.94,97829.87,94283.37,96738.81,110576.42,68129.914,109791.664,98160.51,
14007,309.169463927487,8.754366,,,,,,,,,,,0,52288.227,56906.52,29769.164,33865.12,64684.85,56430.72,68253.05,100160.33,28459.791,52976.18,47007.12,89399.14,
11542,309.1694835517557,7.4557915,,,,,,,,,,,0,78162.14,64410.605,74752.45,120481.45,82102.62,83680.42,32088.973,80874.77,175306.62,48789.05,65721.25,76447.62,
2338,309.1810404814293,4.124682,,,,,,,,,,,0,127762.62,106639.94,30863.559,23345.664,112128.336,145836.55,58559.242,178766.56,25415.463,215728.34,175924.75,192769.98,
12015,309.20596022950633,7.6267676,,,,,,,,,,,0,11759.766,7409.8857,129618.79,104993.38,19202.05,25581.086,36298.027,15008.59,214837.94,11422.031,11913.084,12424.375,
12293,309.205978225771,7.7342076,,,,,,,,,,,0,26594.371,0,120596.84,257807.23,26140.695,16535.697,43542.1,77310.19,94734.664,20389.002,29173.682,94433.64,
14289,309.20602330288665,8.919083,,,,,,,,,,,0,43936.28,49906.613,142050.58,219012.08,57438.65,60877.133,73538.91,69083.83,239845.58,47889.56,18455.914,89038.79,
11262,309.20603654292523,7.3580303,,,,,,,,,,,0,11299.518,7142.0957,143265.4,305210.7,9077.42,16707.918,98682.99,33184.992,140451.84,8329.607,24209.055,60025.03,
15144,309.20607352416766,9.469299,,,,,,,,,,,0,482966.8,526273.4,99397.86,78583.305,270526.78,128536.984,149205.53,613991.7,109545.74,117277.86,540775.8,167300.31,
15013,309.2060990059546,9.36143,,,,,,,,,,,0,44949.438,60146.81,76733.34,77930.18,65310.37,63180.016,67989.68,70986.0,114043.69,46639.16,52851.67,71563.82,
15743,309.20610517103034,9.983977,,,,,,,,,,,0,64464.406,88562.82,83702.914,86944.91,65568.6,90694.63,68664.31,129647.93,55330.984,73411.75,89458.734,83036.14,
16158,309.20610757940534,10.386796,,,,,,,,,,,0,46292.293,79913.695,27972.469,31580.766,95123.664,106772.195,65719.13,101906.0,31780.844,63763.895,83296.914,113068.04,
15439,309.2061074568463,9.707956,,,,,,,,,,,0,62608.645,39133.77,565254.8,543093.56,152844.94,189781.7,265910.7,249188.33,525401.0,63667.297,190355.38,101072.5,
15543,309.2061107441917,9.810765,,,,,,,,,,,0,86135.336,87195.29,64439.535,64007.242,108047.625,71441.57,117282.36,91898.56,42776.355,77946.54,83610.38,141118.69,
15936,309.2061233641387,10.16623,,,,,,,,,,,0,69966.17,66797.72,55503.2,61174.293,86953.34,79818.96,99908.61,92139.16,41946.61,72892.08,85234.28,99502.83,
16026,309.2061425560101,10.248066,,,,,,,,,,,0,60161.12,63053.37,51899.227,47544.4,89813.72,90875.03,88709.99,88795.13,54587.477,64334.656,82071.91,103578.78,
5651,309.2272146334388,5.5457935,,,,,,,,,,,0,749175.94,709929.4,779188.2,789532.2,744639.2,812443.4,753917.4,805654.56,836991.0,758152.25,892296.56,767884.56,
14404,309.24241815166874,8.992255,,,,,,,,,,,0,78133.94,42562.406,66515.61,72500.89,84214.6,80536.82,103312.15,98932.59,75920.82,66114.625,50729.25,110369.7,
16364,309.24242487846453,10.642987,,,,,,,,,,,0,311056.25,318008.66,79198.664,57927.42,340155.88,585589.8,559104.75,234584.58,51375.715,317264.4,433192.5,240438.98,
15014,309.24243375663417,9.375432,,,,,,,,,,,0,17768.33,34341.965,162028.16,131334.08,30944.316,32833.543,111127.1,103840.39,174545.89,20970.451,31806.887,113678.11,
16151,309.2424383629034,10.386313,,,,,,,,,,,0,42325.863,32830.42,147201.34,83767.77,63972.652,61164.062,116727.45,114895.44,82933.36,37705.324,51175.504,202021.08,
16473,309.24245236906035,10.794938,,,,,,,,,,,0,32785.773,18207.072,527546.94,565371.9,125994.64,130888.055,496416.3,491245.34,408289.34,33128.355,115136.266,524882.8,
14920,309.24245304282863,9.324861,,,,,,,,,,,0,21939.45,34672.56,46628.465,40173.664,72865.66,62066.79,93100.58,92353.6,46722.703,23067.582,32463.793,114663.2,
16514,309.24246273750776,10.843514,,,,,,,,,,,0,63669.41,81961.4,1735028.5,2364386.0,235875.83,304310.34,1112260.9,1380491.0,1784904.9,67708.85,240713.94,1257548.9,
15977,309.2424758945503,10.212049,,,,,,,,,,,0,44270.93,42440.727,358618.88,158727.14,284079.06,66728.96,218056.98,453108.56,221336.84,44020.543,65537.734,257512.64,
16589,309.2425018919961,10.956662,,,,,,,,,,,0,28746.453,24890.152,114771.34,108026.65,78460.125,31250.072,102516.56,106448.71,150525.44,25167.732,66875.15,152286.33,
15850,309.2425091263124,10.076959,,,,,,,,,,,0,35623.855,30031.5,55463.695,56847.098,38887.137,27779.18,193995.5,64553.195,57801.164,45136.094,29378.963,78699.695,
16587,309.2788256007504,10.95147,,,,,,,,,,,0,45883.152,51900.17,22785.834,26166.533,58558.805,55370.59,111444.67,81150.89,18070.557,37796.207,58656.547,78727.086,
15848,309.2788890011289,10.083945,,,,,,,,,,,0,98806.7,92117.15,75815.664,67780.19,91412.836,100962.21,93048.516,86295.336,77477.37,84888.44,89713.5,98944.22,
1196,310.14965690975333,2.314062,,,,,,,,,,,0,66068.72,1050.5432,955.31506,597.924,4859.0547,9272.661,3356.873,2369.234,1200.9065,1213.6177,4683.909,3933.234,
193,310.1498932790615,0.77946186,,,,,,,,,,,0,399861.75,273954.34,176776.53,197076.0,428304.97,415973.28,329310.34,353795.22,203598.48,339153.84,410860.28,315917.44,
2125,310.1503582386557,3.9402285,,,,,,,,,,,0,52156.637,54020.22,58274.79,63883.254,48329.83,49525.953,65634.84,81535.16,63933.992,52573.133,54936.707,54399.27,
1480,310.16509218819886,3.2619827,,,,,,,,,,,0,127099.445,402069.44,39962.805,14375.74,481860.25,483323.34,608827.1,640789.3,42665.07,398479.1,477269.16,677262.06,
1519,310.16509949234785,3.3054984,,,,,,,,,,,0,398392.0,0,27093.16,21407.672,171319.52,12487.201,0,0,21092.125,0,0,0,
14818,310.20135808748495,9.236121,,,,,,,,,,,3035.9429,30130.926,39822.41,28028.078,23057.598,34087.066,31414.045,30512.986,29773.31,24345.066,33879.547,39089.062,38777.293,
1120,311.1239440026243,1.9646698,,,,,,,,,,,0,14989.165,21894.172,143566.6,131324.2,24255.11,21197.184,12867.031,22443.08,122887.41,18354.15,19117.658,15769.4795,
14274,311.1852284083026,8.912288,,,,,,,,,,,0,108741.305,51789.22,59558.99,53512.77,80819.125,163765.7,139561.8,75418.74,48559.055,62238.633,65570.836,110834.81,
13054,311.1852405006636,8.174435,,,,,,,,,,,0,123024.73,205802.39,87166.93,62613.918,173998.45,73394.22,342782.22,228477.16,60075.766,187743.88,229054.06,81303.625,
13612,311.18524825719584,8.5065365,,,,,,,,,,,0,76910.76,183677.39,165011.55,141118.34,240376.83,197994.66,222009.03,227324.69,150723.42,228389.28,192104.44,96404.39,
13178,311.18530522312227,8.265499,,,,,,,,,,,0,95429.64,101200.39,79243.15,80428.95,87935.414,310516.12,84789.92,93178.516,98611.445,101743.2,87344.55,320456.5,
14854,311.18535543124796,9.272655,,,,,,,,,,,0,79833.64,87464.56,57602.84,49679.668,82226.016,81138.31,79913.88,92395.46,62619.195,90705.19,80284.79,102481.94,
13850,311.18538241461243,8.653589,,,,,,,,,,,11766.441,391470.97,463902.75,403835.88,384875.38,414232.25,445750.25,419820.6,375897.88,366039.12,350515.0,387534.06,646555.94,
15006,311.18539419023614,9.374103,,,,,,,,,,,0,64097.707,95424.625,41273.6,44292.355,83831.29,98230.6,120837.93,90830.3,54199.184,78247.086,67759.51,110992.3,
13799,311.2216532565165,8.621422,,,,,,,,,,,0,81566.27,31664.473,274273.4,246476.22,35508.844,35878.363,94293.11,135030.48,400957.75,25363.996,33745.6,128280.89,
14823,311.2216817820996,9.235146,,,,,,,,,,,0,170142.77,165826.72,305376.9,226764.44,166651.47,142109.84,192314.42,184899.44,533964.8,158892.72,168725.39,213695.61,
14331,311.2217096512747,8.956294,,,,,,,,,,,0,39777.07,33419.418,191022.11,77371.586,142363.38,41698.188,162524.12,64155.676,59280.742,45103.805,53370.32,63605.87,
16204,311.2217240222775,10.433146,,,,,,,,,,,0,82227.64,90387.92,56766.7,53987.613,111289.31,78636.44,148704.31,152988.75,31967.5,76921.586,93461.08,149602.31,
16390,311.22172831395227,10.683175,,,,,,,,,,,0,15211.672,15440.24,8721.568,8833.25,18228.693,23676.326,31993.648,45410.48,7041.6533,14654.824,25034.139,38346.06,
15032,311.22175245249537,9.390787,,,,,,,,,,,0,71229.71,66291.7,120487.99,155398.64,76171.69,134134.19,68513.97,71847.98,106169.73,64422.21,67705.45,111508.625,
15235,311.221753603853,9.544688,,,,,,,,,,,0,107295.1,148100.11,128836.84,88774.32,145647.4,94415.33,166646.8,162329.62,146478.02,147992.42,162330.28,103110.51,
15452,311.22175398197413,9.728943,,,,,,,,,,,0,139531.86,106924.07,85829.086,95634.375,126615.39,151952.23,99168.07,132128.25,91267.36,102397.61,88103.29,123698.45,
984,311.255528362122,1.303833,,,,,,,,,,,95523.57,0,0,0,0,0,0,0,0,0,0,0,0,
16457,311.2580045459836,10.768125,,,,,,,,,,,0,36595.676,51697.48,31631.691,31586.867,69843.125,46580.56,44312.023,61692.992,29124.324,104240.56,110776.87,49480.547,
16279,311.2580046387729,10.527089,,,,,,,,,,,0,14906.941,14491.652,77923.82,40488.875,17114.031,23080.86,32925.01,36992.93,33143.453,11270.168,13496.662,41671.043,
16485,311.25801762080766,10.805534,,,,,,,,,,,0,98292.164,41004.117,36263.16,37275.426,57317.45,127536.69,176710.84,192355.69,27783.172,44039.426,51212.195,152209.77,
16568,311.25804658708995,10.921478,,,,,,,,,,,0,21087.537,17147.781,75011.27,189538.53,44515.95,40821.875,69392.55,140675.06,110287.016,16231.149,41110.527,158086.5,
16709,311.25805092630316,11.26225,,,,,,,,,,,0,0,0,40950.086,47027.297,4616.1753,4348.869,32749.244,35599.348,34681.9,0,5939.6475,34652.32,
16728,311.2580552803264,11.322764,,,,,,,,,,,0,0,0,44425.06,54206.66,5954.1504,5248.703,32144.486,37636.883,53550.023,0,7441.544,33692.06,
16685,311.2580583207871,11.1779,,,,,,,,,,,0,0,1900.3474,82478.02,91272.45,14014.558,17314.732,84360.18,86697.41,68559.19,1291.1952,18269.945,76813.29,
15256,311.25806605450697,9.558623,,,,,,,,,,,0,5770.046,9490.056,71472.23,79068.84,11608.49,6565.0205,17013.121,19203.355,97560.43,2058.536,10559.059,15250.946,
16622,311.2580799199571,11.035493,,,,,,,,,,,0,62330.36,51812.297,1606015.9,1678002.0,253554.5,197736.42,1267260.6,1119882.6,1307310.1,76876.21,234883.3,1144282.5,
16086,311.25811112074,10.296693,,,,,,,,,,,0,27879.832,18598.81,71242.266,74766.1,41593.82,37841.65,76371.71,76821.23,118241.08,13026.647,31653.047,225047.53,
1983,312.1443420695122,3.8113718,,,,,,,,,,,0,348830.5,175315.66,479201.5,424908.47,546984.44,128168.77,96812.484,70572.67,399077.38,152364.34,131723.77,72416.49,
1776,312.1646366428523,3.578666,,,,,,,,,,,0,2035.7949,42632.547,0,1702.2427,55961.125,41687.273,53302.12,48732.227,3666.4004,44737.85,72871.625,38693.18,
1023,312.16511725914074,1.4424772,,,,,,,,,,,0,1847.5028,33224.82,0,646.3198,40708.742,40090.9,31850.969,23595.36,0,33093.867,30659.598,78133.87,
10145,312.180591213128,6.9624386,,,,,,,,,,,0,125746.74,152688.72,46142.055,48377.69,156377.48,317477.16,568040.9,472857.44,32529.234,314289.12,98893.78,345677.4,
15917,313.14349442130293,10.152248,,,,,,,,,,,0,15892.263,12859.3125,622003.2,702690.25,84368.38,84042.29,204948.22,183260.03,638982.6,11015.145,64066.754,235025.7,
14805,313.1791641669738,9.226666,,,,,,,,,,,0,22261.719,25078.076,90217.82,88267.56,28644.822,24994.578,28472.857,16184.035,92575.41,22120.506,11787.235,37015.746,
15004,313.17969221261677,9.374103,,,,,,,,,,,0,112171.12,208245.62,84107.11,85181.055,55464.453,244188.25,224333.56,105502.79,44626.61,55708.703,237595.98,175874.95,
2788,313.1834228969954,4.371568,,,,,,,,,,,0,79260.32,84304.68,99484.94,95760.125,73528.26,76538.26,58330.625,59186.816,97170.82,90987.77,86364.2,61902.992,
14243,313.2009650637479,8.896961,,,,,,,,,,,0,135220.23,98883.29,28615.598,88510.34,134745.17,108241.59,92861.95,156853.44,75942.5,116188.06,38176.504,313314.34,
15778,313.2009960455873,10.013619,,,,,,,,,,,0,426952.75,505018.53,39964.72,37959.15,575250.6,583552.2,575074.25,549049.4,43809.82,380391.88,666250.8,580081.4,
15229,313.2373374173423,9.544686,,,,,,,,,,,0,40764.57,41480.79,73966.77,60398.676,35483.53,35494.574,44847.008,43826.29,65410.13,25606.512,52766.184,29691.414,
16170,313.2373596471478,10.393066,,,,,,,,,,,0,106675.16,104585.555,67789.164,85895.836,107104.68,131084.5,149869.25,138073.94,75149.42,109673.68,121061.17,144573.28,
15803,313.23736289667386,10.045286,,,,,,,,,,,0,378777.94,454593.3,355157.53,314580.9,510012.56,505660.78,500979.6,580869.75,324186.44,470541.03,504312.22,622823.5,
14548,313.2373657655225,9.059549,,,,,,,,,,,0,292443.6,327308.47,318053.03,341308.12,271236.53,245228.48,245127.94,317176.25,367738.22,260334.89,267482.2,286848.28,
15330,313.23736653960697,9.61193,,,,,,,,,,,0,231937.7,123396.49,173430.52,119639.17,258576.16,120894.15,248581.0,229404.34,174293.34,104993.53,205823.97,268560.34,
15152,313.23737069760875,9.477665,,,,,,,,,,,0,39315.348,108416.67,113089.555,139099.66,43373.78,130634.35,44121.273,52152.105,167153.56,129286.414,50117.566,49746.86,
15988,313.23740708057665,10.2107935,,,,,,,,,,,0,233104.12,235901.23,187425.06,207317.5,284145.66,287281.28,339419.7,313659.44,188734.86,242475.72,260582.66,358710.94,
16843,313.2733459622907,11.883813,,,,,,,,,,,0,0,0,43835.926,48586.918,0,0,0,0,31647.154,0,0,0,
16744,313.2734543979598,11.366974,,,,,,,,,,,0,0,0,42116.15,78413.83,0,0,0,0,26267.705,0,0,0,
16929,313.27357168953125,14.319739,,,,,,,,,,,0,19134.213,18030.9,41184.71,45442.86,0,0,47810.203,54537.59,52635.555,17679.805,0,62550.938,
15815,313.27360483912787,10.051949,,,,,,,,,,,0,0,0,331411.62,284091.2,16405.469,15693.318,31859.988,36390.73,337192.6,1731.7021,16253.133,30380.305,
16524,313.27370821109116,10.865935,,,,,,,,,,,0,101826.484,98371.22,46075.395,37873.227,143753.45,164539.25,149523.86,209842.5,23943.803,107976.92,128207.445,123107.91,
677,314.0920695185542,0.9944249,,,,,,,,,,,0,0,0,64017.473,54425.363,0,0,2575.0002,4352.876,67791.53,0,0,2450.1187,
933,314.14451139177703,1.196339,,,,,,,,,,,0,27473.031,43899.125,12845.897,9087.792,68881.16,45523.12,57363.2,49260.637,4302.1963,44665.883,80082.88,56024.688,
5302,314.159832055846,5.4354367,,,,,,,,,,,0,102477.22,88832.28,217082.52,109192.234,89059.375,96916.625,101643.58,86525.6,509826.28,108753.88,112449.19,105249.53,
1711,314.1811366639894,3.5249078,,,,,,,,,,,0,188264.39,175615.42,216749.95,188838.12,176657.14,195987.25,167935.86,169150.08,187743.2,187512.95,185995.94,170369.11,
14850,314.23260554381386,9.2699585,,,,,,,,,,,0,59749.312,123108.78,21168.064,77357.03,49916.5,60228.46,82527.32,45374.062,18994.773,97870.55,151545.81,112629.19,
15629,314.23265223925296,9.895963,,,,,,,,,,,0,111143.305,71789.875,57541.207,41816.305,138448.5,82089.79,142337.08,108013.24,47866.887,72348.97,128176.516,98839.55,
8937,314.2689930561746,6.5652747,,,,,,,,,,,0,0,0,85881.13,97586.01,3597.4565,6643.841,17990.297,20031.72,97109.4,0,3817.5923,20174.752,
9278,314.2690315567301,6.681711,,,,,,,,,,,0,0,0,112742.01,111271.53,6099.9736,8261.754,22803.873,24078.23,119815.5,0,7467.168,25684.3,
2441,315.18361130864446,4.193537,,,,,,,,,,,0,46715.727,43447.93,51555.258,47554.21,49450.633,47302.12,45202.164,51514.055,52314.39,49064.453,50387.656,43744.516,
15610,315.1951145114284,9.853735,,,,,,,,,,,0,4585.931,8929.939,77824.82,56799.293,19773.555,0,6486.3125,13242.056,105952.836,8992.241,0,6940.925,
5022,315.1990201309364,5.34662,,,,,,,,,,,0,200972.05,199360.52,200907.77,231813.75,178333.98,173342.17,184280.8,170832.2,228052.36,208817.2,192245.78,192894.75,
14797,315.21670328106933,9.221227,,,,,,,,,,,0,125674.46,138723.47,143529.16,125143.98,137096.12,144310.31,140621.39,115622.24,136793.44,155816.58,113612.68,122961.85,
14517,315.21670434696534,9.041434,,,,,,,,,,,0,234814.27,237449.03,128372.57,148843.4,282642.94,244410.83,240272.52,269586.97,153916.08,225391.77,244476.44,284672.38,
15277,315.21671590849377,9.575352,,,,,,,,,,,0,94033.37,91175.68,45781.17,53363.99,105622.58,104823.234,137047.11,131750.3,47429.156,88039.7,135950.75,127243.36,
14297,315.21671871910644,8.935805,,,,,,,,,,,0,101242.99,91338.75,98925.91,94593.18,101219.7,105100.734,94722.484,92580.87,88661.75,97764.47,96543.05,246048.23,
15601,315.21672753611483,9.855802,,,,,,,,,,,0,223835.55,275222.8,139092.78,130340.08,347851.1,327490.66,394795.2,503933.62,120801.28,269743.06,325141.8,501152.8,
15405,315.21674606087186,9.695423,,,,,,,,,,,0,162588.62,120867.27,69789.59,68747.65,155850.11,186283.73,194868.53,176717.86,69145.41,138342.8,145577.48,240261.48,
15059,315.2167486838821,9.404742,,,,,,,,,,,0,85739.8,84608.625,82740.62,89608.78,108828.95,85341.78,104542.25,114908.484,88290.0,73981.22,83943.47,100402.266,
14180,315.21675194268755,8.856476,,,,,,,,,,,0,187301.1,90194.93,169593.02,143994.4,215149.73,201432.81,190220.92,140407.12,120707.63,219649.95,209071.88,112461.37,
15198,315.2167739883591,9.515342,,,,,,,,,,,0,94150.77,100019.45,47924.387,42127.867,113385.97,122193.38,150760.38,154299.33,48245.406,97039.08,108688.11,165434.61,
16755,315.23527658082884,11.395623,,,,,,,,,,,0,589.2866,0,5942.046,10444.28,30250.195,23476.771,68674.766,74760.57,5442.175,1338.9817,31147.262,70082.74,
16486,315.2353735983889,10.802693,,,,,,,,,,,0,2880.6196,2576.5547,24155.686,29603.559,50560.46,40894.09,60387.883,73714.01,12606.594,1848.8936,41604.41,73492.62,
16179,315.2530491668122,10.405519,,,,,,,,,,,0,0,0,33238.63,39979.46,18843.182,20172.979,168228.11,170274.39,30565.64,0,24081.395,179554.19,
15089,315.2531438994725,9.427027,,,,,,,,,,,0,27663.629,72087.01,83117.49,71686.33,17298.371,15810.677,36456.977,41860.22,90677.58,27916.441,17873.363,38421.97,
9373,315.2643287700172,6.7152963,,,,,,,,,,,0,75545.18,65463.723,103287.53,91261.06,63628.816,65855.24,66063.43,66733.03,101145.46,72488.37,63809.547,65604.43,
2261,316.16728800868594,4.053243,,,,,,,,,,,0,46901.723,58072.36,20913.08,19963.277,48335.742,65614.945,70420.27,99436.516,20741.352,54665.58,53582.3,100520.94,
2045,316.16740072546537,3.8646696,,,,,,,,,,,0,58434.89,65450.465,30682.395,27547.465,70606.695,77126.19,93678.19,101228.2,23154.377,59628.664,78287.32,106758.195,
9709,316.1755689104144,6.825766,,,,,,,,,,,0,221407.27,272999.38,182896.1,303099.9,328954.1,403800.94,313668.22,432293.8,273239.66,252085.08,282721.84,501673.88,
5445,316.17557256258993,5.479914,,,,,,,,,,,0,233675.77,501452.2,350567.66,664660.56,742388.94,451783.62,218706.31,434899.5,614092.8,240476.22,222921.94,413541.56,
6750,316.17558089708547,5.894914,,,,,,,,,,,0,444161.25,468652.8,482532.2,354113.97,428931.0,513445.5,410681.06,434231.53,422433.62,402908.06,436074.0,449574.25,
12065,316.21194708108357,7.643461,,,,,,,,,,,0,170022.11,299269.47,205999.92,40062.066,57380.535,119362.125,345181.06,327661.97,232011.8,305503.8,305343.06,134707.5,
10378,316.21195154407457,7.047752,,,,,,,,,,,0,189757.34,222720.72,382908.88,425009.3,135466.27,222498.31,206238.03,304514.22,308339.34,324496.97,332641.47,167278.98,
12328,316.21195360152893,7.749596,,,,,,,,,,,0,94018.52,105918.15,82825.98,204523.81,279010.22,318088.78,125203.836,133155.1,71234.05,115581.49,86632.93,345493.0,
11634,316.21195768136613,7.4850526,,,,,,,,,,,0,153531.84,176070.61,77489.59,181933.34,176835.17,144829.72,180502.92,155484.69,130830.07,171589.14,222536.42,177173.52,
