uniqueID,mz,RT,Annotated_names,La_Jolla_Cove,La_Jolla_Cove.pval,Mission_Bay,Mission_Bay.pval,Mission_Beach,Mission_Beach.pval,Pacific_Beach,Pacific_Beach.pval,SIO_La_Jolla_Shores,SIO_La_Jolla_Shores.pval,Torrey_Pines,Torrey_Pines.pval,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,MeanDecreaseGini,MeanDecreaseGini.pval,RF significant features
35940,370.243,5.181,NA,0,0.94011976,1.001001503,0.089820359,1.001001503,0.073852295,0,0.944111776,-1.001001503,0.998003992,0,0.912175649,1.37665871,0.013972056,0.014131746,0.051896208,RF significant features
92466,325.2,13.11,NA;2'-Hydroxy-a-naphthoflavone CollisionEnergy:205060,1.001001503,0.057884232,0,0.882235529,1.370215269,0.00998004,0,0.944111776,1.415913679,0.001996008,1.34406228,0.011976048,1.374578563,0.017964072,0.014921356,0.061876248,RF significant features
50781,441.28,6.603,NA,0,0.930139721,1.001001503,0.101796407,0,0.924151697,0.200008,0.051896208,0,0.936127745,0,0.856287425,1.373505807,0.00998004,0.0144,0.073852295,RF significant features
73109,285.148,9.548,NA,0,0.956087824,1.001001503,0.121756487,0,0.894211577,0,0.952095808,-1.001001503,0.964071856,1.001001503,0.159680639,1.37244615,0.013972056,0.014774892,0.089820359,RF significant features
89630,698.254,12.08,NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie,0,0.94011976,1.001001503,0.095808383,-0.056523522,0.912175649,-1.001001503,0.998003992,0,0.910179641,1.001001503,0.129740519,1.368071911,0.013972056,0.014391062,0.079840319,RF significant features
56876,500.342,7.33,NA,1.001001503,0.0499002,0,0.926147705,0,0.936127745,0,0.952095808,0,0.94011976,1.001001503,0.083832335,1.364922278,0.015968064,0.017928571,0.017964072,RF significant features
70747,175.148,9.283,"NA;Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14",0,0.934131737,1.001001503,0.093812375,0,0.928143713,0,0.946107784,1.001001503,0.061876248,1.001001503,0.091816367,1.364625495,0.007984032,0.01670404,0.02994012,RF significant features
90613,1369.383,12.393,NA;Contaminant vial septum ThermoFisher C5000-44B,1.001001503,0.069860279,1.34406228,0.007984032,1.001001503,0.02994012,1.001001503,0.053892216,0,0.926147705,1.001001503,0.077844311,1.36232155,0.00998004,0.015999703,0.037924152,RF significant features
89098,832.239,11.887,"NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",-1.001001503,0.998003992,0,0.890219561,-1.001001503,0.944111776,1.001001503,0.045908184,1.001001503,0.02994012,1.379825799,0.005988024,1.3604239,0.00998004,0.018955319,0.023952096,RF significant features
20629,429.232,3.884,NA;Spectral Match to Undecaethylene glycol from NIST14,0,0.952095808,1.001001503,0.105788423,-1.001001503,0.998003992,1.001001503,0.0499002,1.415913679,0.003992016,1.417050503,0.001996008,1.359970032,0.007984032,0.017229885,0.01996008,RF significant features
47265,251.164,6.337,NA,0,0.954091816,1.365308219,0.005988024,-1.001001503,0.998003992,1.001001503,0.035928144,0,0.94011976,1.001001503,0.097804391,1.359567199,0.01996008,0.025996522,0.007984032,RF significant features
17056,222.149,3.595,NA,0,0.956087824,1.408954177,0.003992016,1.001001503,0.065868263,1.001001503,0.045908184,0,0.952095808,1.001001503,0.083832335,1.358064686,0.013972056,0.016197453,0.01996008,RF significant features
58,241.999,0.549,NA,0,0.956087824,-1.416859365,0.998003992,1.416075693,0.001996008,1.001001503,0.035928144,0,0.94011976,1.339801392,0.007984032,1.35451023,0.011976048,0.016949113,0.01996008,RF significant features
74711,674.405,9.726,NA,1.001001503,0.051896208,0,0.910179641,0,0.932135729,1.001001503,0.043912176,0,0.910179641,1.001001503,0.097804391,1.352657995,0.005988024,0.012657014,0.077844311,RF significant features
48319,356.206,6.394,NA,0,0.948103792,0,0.892215569,1.001001503,0.043912176,0,0.954091816,0,0.922155689,0,0.872255489,1.350303981,0.023952096,0.011333333,0.121756487,RF significant features
6853,328.159,2.453,NA,0,0.938123752,1.349899079,0.003992016,0,0.932135729,0,0.958083832,0,0.942115768,1.001001503,0.065868263,1.34915559,0.011976048,0.008,0.163672655,RF significant features
49348,477.303,6.448,NA,0,0.96007984,0,0.884231537,1.001001503,0.081836327,0,0.946107784,0,0.914171657,1.001001503,0.091816367,1.349084505,0.01996008,0.007714286,0.27744511,RF significant features
12896,369.117,3.085,NA,1.315334104,0.005988024,0,0.872255489,0,0.894211577,0,0.94011976,0,0.920159681,0,0.860279441,1.349049701,0.017964072,0.010333333,0.171656687,RF significant features
19371,265.143,3.77,NA,1.001001503,0.031936128,1.001001503,0.077844311,1.001001503,0.05988024,1.001001503,0.03992016,0,0.96007984,1.001001503,0.057884232,1.349049701,0.00998004,0.010646971,0.055888224,RF significant features
47611,307.153,6.21,NA,0,0.952095808,1.349899079,0.005988024,0,0.944111776,0,0.942115768,0,0.934131737,0,0.900199601,1.349049701,0.011976048,0.006761905,0.22754491,RF significant features
75721,552.389,9.857,NA,0,0.9500998,1.001001503,0.113772455,0,0.904191617,0,0.946107784,0,0.904191617,1.001001503,0.089820359,1.349049701,0.017964072,0.009714286,0.159680639,RF significant features
71636,203.106,9.383,"NA;(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid",0,0.956087824,1.001001503,0.081836327,0.557258984,0.077844311,-1.001001503,0.998003992,1.001001503,0.01996008,1.132821791,0.003992016,1.349049701,0.013972056,0.016461052,0.01996008,RF significant features
2473,256.154,1.122,NA,0,0.952095808,1.001001503,0.091816367,1.001001503,0.041916168,0,0.946107784,0,0.912175649,0,0.894211577,1.34898152,0.013972056,0.008285714,0.205588822,RF significant features
83787,459.31,10.746,NA,0,0.944111776,0,0.924151697,0,0.926147705,0,0.948103792,0,0.932135729,1.348263552,0.003992016,1.347850676,0.013972056,0.009428571,0.121756487,RF significant features
66824,373.2,8.715,NA,0,0.952095808,0,0.912175649,0,0.934131737,0,0.96007984,-1.001001503,0.998003992,0,0.888223553,1.347772541,0.017964072,0.005333333,0.349301397,RF significant features
64804,226.253,8.386,NA,0,0.934131737,0,0.896207585,-1.001001503,0.958083832,1.412859872,0.003992016,1.001001503,0.107784431,1.001001503,0.083832335,1.346620478,0.017964072,0.017427669,0.035928144,RF significant features
14075,402.176,3.225,NA,0,0.930139721,0,0.874251497,0,0.930139721,0,0.942115768,0,0.918163673,1.001001503,0.069860279,1.346602415,0.00998004,0.008222222,0.219560878,RF significant features
71965,415.247,9.422,NA;Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,0,0.934131737,0,0.872255489,0,0.922155689,0,0.964071856,0,0.912175649,1.34406228,0.011976048,1.346584605,0.013972056,0.007833333,0.23752495,RF significant features
16422,325.175,3.478,NA,-1.001001503,1,1.132821791,0.001996008,0,0.952095808,1.001001503,0.037924152,0,0.922155689,0,0.896207585,1.346567043,0.01996008,0.01824026,0.025948104,RF significant features
443,264.123,0.639,NA,-1.001001503,1,1.266939792,0.00998004,-1.001001503,0.998003992,-1.001001503,0.998003992,1.417050503,0.001996008,1.001001503,0.101796407,1.346567043,0.00998004,0.015431166,0.021956088,RF significant features
48374,265.143,6.197,NA,0,0.948103792,0,0.880239521,0,0.914171657,0,0.946107784,0,0.934131737,1.34406228,0.007984032,1.346549724,0.007984032,0.006533333,0.299401198,RF significant features
75053,515.262,9.774,NA,0,0.968063872,1.001001503,0.083832335,1.001001503,0.061876248,0,0.934131737,0,0.918163673,-1.001001503,0.99001996,1.345330635,0.00998004,0.006285714,0.281437126,RF significant features
41776,409.185,5.611,NA,1.001001503,0.043912176,0,0.866267465,0,0.890219561,0,0.936127745,1.001001503,0.081836327,0,0.852295409,1.345321753,0.023952096,0.012019048,0.115768463,RF significant features
83563,602.426,10.696,NA,-0.515475416,0.942115768,0,0.910179641,0,0.930139721,0,0.948103792,0,0.916167665,1.001001503,0.081836327,1.345321753,0.013972056,0.008914286,0.151696607,RF significant features
23898,580.353,4.171,NA;Spectral Match to Undecaethylene glycol from NIST14,0,0.9500998,1.001001503,0.083832335,1.001001503,0.075848303,0,0.946107784,0,0.916167665,0,0.876247505,1.345312995,0.005988024,0.0052,0.355289421,RF significant features
29683,266.107,4.657,NA;Massbank:NA001246 trans-Zeatin,0,0.966067864,1.401169182,0.003992016,1.001001503,0.075848303,1.001001503,0.053892216,-1.001001503,0.986027944,1.001001503,0.081836327,1.345312995,0.011976048,0.016714286,0.023952096,RF significant features
82924,311.185,10.641,"NA;Massbank:EQ367205 Diethyl-phthalate|Diethyl phthalate|Diethyl benzene-1,2-dicarboxylate",0,0.96007984,0,0.912175649,1.001001503,0.033932136,0,0.962075848,0,0.934131737,-1.417050503,1,1.345312995,0.013972056,0.035107865,0.001996008,RF significant features
90166,538.519,12.227,Ceramide (18:1/16:0);Cer(d18:1/20:1); [M+H]+ C38H74N1O3,0,0.946107784,0,0.900199601,0,0.936127745,0,0.956087824,1.001001503,0.065868263,-1.001001503,0.992015968,1.345312995,0.01996008,0.01172973,0.089820359,RF significant features
60104,293.174,7.738,NA,0,0.934131737,0,0.866267465,1.001001503,0.055888224,0,0.9500998,-1.415913679,0.998003992,1.001001503,0.145708583,1.345304358,0.021956088,0.020570707,0.015968064,RF significant features
80784,356.279,10.398,NA;Spectral Match to p-tert-Octylphenol pentaglycol ether from NIST14,0,0.98003992,0,0.948103792,0,0.932135729,0,0.978043912,0,0.94011976,1.001001503,0.093812375,1.345295839,0.003992016,0.00975,0.041916168,RF significant features
24238,270.133,4.141,NA,0,0.948103792,1.001001503,0.077844311,0,0.924151697,0,0.958083832,0,0.930139721,1.001001503,0.083832335,1.34406228,0.013972056,0.013666667,0.075848303,RF significant features
64994,406.258,8.411,NA,0,0.972055888,-1.001001503,0.922155689,-0.489018108,0.944111776,0,0.956087824,0,0.944111776,1.001001503,0.069860279,1.34406228,0.003992016,0.012987013,0.045908184,RF significant features
66022,392.271,8.567,NA,1.413899397,0.001996008,0,0.924151697,0.056523522,0.051896208,0,0.978043912,1.001001503,0.053892216,0,0.922155689,1.34406228,0.007984032,0.011111111,0.063872255,RF significant features
26846,325.128,4.468,NA,0,0.942115768,0,0.886227545,0,0.908183633,0,0.946107784,1.001001503,0.093812375,1.001001503,0.099800399,1.34406228,0.025948104,0.008666667,0.221556886,RF significant features
30057,235.19,4.687,NA,-1.001001503,0.998003992,1.001001503,0.101796407,1.001001503,0.077844311,-1.001001503,1,1.001001503,0.035928144,0,0.852295409,1.34406228,0.023952096,0.013442475,0.093812375,RF significant features
36563,414.212,5.172,NA,1.001001503,0.047904192,0,0.868263473,0,0.918163673,-1.001001503,1,0,0.918163673,1.152319968,0.007984032,1.34406228,0.00998004,0.014062049,0.081836327,RF significant features
53803,377.812,6.957,NA,1.001001503,0.065868263,1.001001503,0.145708583,1.001001503,0.045908184,0,0.926147705,0,0.916167665,1.001001503,0.167664671,1.34406228,0.043912176,0.015611111,0.077844311,RF significant features
53823,436.886,6.956,NA,0,0.938123752,1.34406228,0.00998004,0,0.904191617,0,0.952095808,0,0.926147705,1.001001503,0.119760479,1.34406228,0.015968064,0.0075,0.273453094,RF significant features
82466,371.277,10.588,NA,-1.001001503,1,0,0.908183633,1.001001503,0.027944112,0,0.958083832,1.001001503,0.055888224,0.01663666,0.099800399,1.34406228,0.013972056,0.015027376,0.03992016,RF significant features
83463,272.2,10.708,NA,-1.001001503,1,0,0.906187625,-1.001001503,0.998003992,1.001001503,0.061876248,1.001001503,0.075848303,0.525370681,0.127744511,1.34406228,0.017964072,0.010444444,0.107784431,RF significant features
82346,599.41,10.578,NA,1.001001503,0.041916168,0,0.888223553,0,0.936127745,-1.001001503,0.998003992,0,0.910179641,1.001001503,0.079840319,1.342815046,0.013972056,0.018147186,0.01996008,RF significant features
15918,310.128,3.454,NA,1.001001503,0.051896208,1.417050503,0.005988024,0,0.908183633,0,0.948103792,0,0.930139721,0,0.838323353,1.342806337,0.027944112,0.012371429,0.133732535,RF significant features
16337,307.165,3.495,NA,1.001001503,0.063872255,0,0.882235529,-1.001001503,0.996007984,0,0.942115768,1.001001503,0.045908184,0,0.874251497,1.342806337,0.027944112,0.012943645,0.119760479,RF significant features
35498,425.18,5.23,NA,0,0.930139721,0,0.870259481,0,0.910179641,0,0.9500998,1.001001503,0.083832335,1.417050503,0.003992016,1.342797505,0.017964072,0.012988095,0.123752495,RF significant features
47720,361.164,6.314,NA,0,0.944111776,1.001001503,0.071856287,1.001001503,0.035928144,0,0.96007984,0,0.9500998,1.001001503,0.065868263,1.342797505,0.015968064,0.0096,0.109780439,RF significant features
62568,327.18,7.904,NA,0,0.952095808,0,0.922155689,0,0.944111776,0,0.978043912,0,0.942115768,1.001001503,0.083832335,1.342797505,0.01996008,0.008857143,0.117764471,RF significant features
92334,809.446,13.046,NA,-1.001001503,0.998003992,0,0.894211577,1.001001503,0.073852295,1.001001503,0.05988024,0,0.942115768,1.001001503,0.117764471,1.342797505,0.023952096,0.017733333,0.031936128,RF significant features
68702,319.19,8.961,NA,1.001001503,0.045908184,0,0.884231537,-1.001001503,1,1.001001503,0.061876248,0,0.924151697,0,0.874251497,1.342788548,0.023952096,0.011066667,0.107784431,RF significant features
25429,444.186,4.287,NA,1.001001503,0.061876248,0,0.920159681,0,0.934131737,0,0.944111776,0,0.920159681,1.001001503,0.075848303,1.342779463,0.017964072,0.005333333,0.379241517,RF significant features
76946,540.41,9.978,NA,1.417050503,0.001996008,0,0.912175649,0,0.956087824,-1.001001503,0.996007984,0,0.94011976,0.447303065,0.105788423,1.341536457,0.023952096,0.019040024,0.01996008,RF significant features
18380,353.123,3.681,NA,1.370215269,0.00998004,-0.023180727,0.880239521,1.001001503,0.099800399,1.001001503,0.067864271,1.417050503,0.00998004,0,0.854291417,1.341482109,0.045908184,0.019571846,0.033932136,RF significant features
36786,337.164,5.157,NA,0,0.948103792,0,0.890219561,0,0.916167665,-1.001001503,1,1.001001503,0.0499002,1.416952054,0.003992016,1.340331578,0.013972056,0.010357143,0.151696607,RF significant features
53841,247.133,6.958,NA,0,0.948103792,1.416859365,0.003992016,1.001001503,0.071856287,1.001001503,0.051896208,0,0.918163673,0,0.888223553,1.340331578,0.005988024,0.010614356,0.095808383,RF significant features
74722,781.528,9.744,NA,1.001001503,0.055888224,-1.001001503,0.994011976,0.323944521,0.087824351,0,0.928143713,1.001001503,0.0499002,0,0.854291417,1.340279274,0.02994012,0.019061745,0.03992016,RF significant features
53602,380.813,6.933,NA,0,0.932135729,1.266939792,0.003992016,1.001001503,0.041916168,0,0.952095808,0,0.900199601,0,0.858283433,1.340252569,0.01996008,0.009216552,0.195608782,RF significant features
2759,307.128,1.12,NA,0,0.974051896,1.417050503,0.001996008,1.001001503,0.031936128,0,0.948103792,0,0.944111776,0,0.904191617,1.340252569,0.013972056,0.013393939,0.053892216,RF significant features
91306,859.462,12.631,NA,0,0.938123752,1.001001503,0.111776447,0,0.908183633,1.001001503,0.061876248,-1.001001503,0.996007984,1.001001503,0.069860279,1.340252569,0.017964072,0.010831169,0.121756487,RF significant features
23648,400.284,4.143,NA,0,0.952095808,1.001001503,0.105788423,-0.052342536,0.914171657,1.001001503,0.061876248,0,0.942115768,0,0.896207585,1.340225484,0.027944112,0.016825397,0.031936128,RF significant features
6121,220.133,2.381,NA,0,0.962075848,-1.001001503,0.986027944,0,0.900199601,1.001001503,0.057884232,0.447303065,0.099800399,0,0.860279441,1.340225484,0.02994012,0.014973138,0.065868263,RF significant features
86582,999.289,11.138,NA;Contaminant vial septum ThermoFisher C5000-44B,0,0.952095808,0,0.892215569,1.001001503,0.041916168,0,0.942115768,1.001001503,0.071856287,0,0.894211577,1.338990597,0.015968064,0.01040293,0.145708583,RF significant features
61485,267.178,7.912,NA;Parthenolide [M+NH4]+,1.001001503,0.037924152,0,0.920159681,1.001001503,0.075848303,1.001001503,0.051896208,1.001001503,0.069860279,0,0.890219561,1.338954602,0.017964072,0.009818182,0.103792415,RF significant features
90816,870.563,12.592,NA,0,0.968063872,0,0.898203593,-1.001001503,0.96007984,-1.001001503,0.998003992,1.001001503,0.065868263,1.389425036,0.005988024,1.338954602,0.013972056,0.009933333,0.125748503,RF significant features
60466,421.221,7.787,NA,0,0.9500998,1.001001503,0.115768463,0,0.928143713,0,0.964071856,1.001001503,0.03992016,1.001001503,0.095808383,1.33773281,0.023952096,0.011170563,0.123752495,RF significant features
34315,256.19,5.052,NA,1.001001503,0.02994012,0,0.920159681,0,0.952095808,0,0.9500998,0,0.944111776,0,0.934131737,1.336425702,0.007984032,0.013134199,0.037924152,RF significant features
77562,370.258,10.042,NA,0,0.962075848,0.727992385,0.109780439,1.001001503,0.037924152,-1.001001503,0.998003992,0.525370681,0.053892216,1.36232155,0.007984032,1.32881116,0.025948104,0.017253199,0.031936128,RF significant features
66849,526.301,8.691,NA,0,0.962075848,1.380905622,0.005988024,1.001001503,0.033932136,0,0.944111776,1.34406228,0.001996008,0.727992385,0.115768463,1.328609882,0.017964072,0.023428308,0.00998004,RF significant features
2949,285.144,1.37,Usujirene,0.895542338,0.0499002,0.564912651,0.065868263,0,0.938123752,1.001001503,0.031936128,0,0.94011976,1.404206853,0.007984032,1.326148703,0.015968064,0.022725199,0.007984032,RF significant features
89858,1222.343,12.055,"NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0,0.952095808,1.001001503,0.081836327,1.001001503,0.045908184,1.214465419,0.001996008,1.001001503,0.067864271,1.374578563,0.003992016,1.319348904,0.017964072,0.018802288,0.017964072,RF significant features
66627,339.18,8.651,NA,0,0.936127745,1.001001503,0.127744511,1.001001503,0.073852295,-1.001001503,0.996007984,1.001001503,0.077844311,1.001001503,0.117764471,1.315334104,0.021956088,0.016114478,0.0499002,RF significant features
71027,494.31,9.317,NA,-1.001001503,1,1.001001503,0.093812375,0,0.944111776,0,0.942115768,1.001001503,0.03992016,1.001001503,0.085828343,1.313982176,0.017964072,0.015242191,0.02994012,RF significant features
74057,244.263,9.666,NA,0,0.954091816,1.001001503,0.123752495,0.100759567,0.087824351,1.033694673,0.003992016,0,0.914171657,1.671315676,0.003992016,1.313828446,0.023952096,0.026941473,0.013972056,RF significant features
26133,356.17,4.439,NA,0,0.942115768,-1.001001503,0.992015968,1.001001503,0.045908184,1.001001503,0.05988024,1.001001503,0.03992016,1.374578563,0.007984032,1.311357093,0.027944112,0.009578947,0.175648703,RF significant features
77006,738.463,9.984,"NA;NCGC00380799-01!5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",0,0.924151697,0,0.848303393,1.001001503,0.097804391,0,0.94011976,1.001001503,0.091816367,1.214465419,0.015968064,1.306101995,0.027944112,0.016290909,0.057884232,RF significant features
1684,206.118,0.854,NA,0,0.97005988,0,0.916167665,1.001001503,0.041916168,1.001001503,0.027944112,1.001001503,0.025948104,1.001001503,0.111776447,1.304787033,0.011976048,0.013415873,0.033932136,RF significant features
2629,266.175,1.131,NA,0,0.958083832,0,0.910179641,1.001001503,0.053892216,0,0.958083832,0,0.948103792,1.178329475,0.011976048,1.303443086,0.013972056,0.009025974,0.129740519,RF significant features
1577,268.154,0.654,NA,1.001001503,0.035928144,1.001001503,0.099800399,1.001001503,0.047904192,0,0.96007984,0,0.958083832,0,0.902195609,1.302069277,0.011976048,0.012222222,0.043912176,RF significant features
56362,301.07,7.267,NA,1.402752094,0.003992016,1.001001503,0.091816367,1.398256285,0.003992016,0,0.948103792,1.663980187,0.001996008,0.829743984,0.129740519,1.301839002,0.025948104,0.042065132,0.001996008,RF significant features
85066,746.557,10.894,NA;DGCC (38:7),1.001001503,0.057884232,-1.001001503,0.994011976,0,0.904191617,0,0.96007984,0,0.922155689,0,0.874251497,1.300855545,0.035928144,0.026494134,0.005988024,RF significant features
2411,430.134,1.096,NA,1.001001503,0.043912176,0,0.858283433,-0.052342536,0.902195609,-1.001001503,0.998003992,-1.001001503,0.996007984,1.310825632,0.011976048,1.300732757,0.021956088,0.016659159,0.051896208,RF significant features
5706,222.112,2.275,NA,0,0.968063872,0,0.866267465,0,0.916167665,0,0.938123752,0,0.926147705,1.296958327,0.011976048,1.299973239,0.017964072,0.008333333,0.20758483,RF significant features
34779,301.07,5.087,NA,1.001001503,0.057884232,0,0.906187625,1.001001503,0.081836327,1.001001503,0.047904192,0,0.928143713,0,0.878243513,1.299386301,0.023952096,0.019667248,0.021956088,RF significant features
61107,344.242,7.875,NA,0,0.966067864,0,0.888223553,0,0.932135729,1.001001503,0.035928144,0,0.94011976,-1.001001503,0.898203593,1.29932919,0.027944112,0.013071429,0.083832335,RF significant features
54869,382.222,7.049,NA,0,0.938123752,1.001001503,0.135728543,1.001001503,0.069860279,1.413899397,0.001996008,0,0.912175649,0,0.854291417,1.298029886,0.023952096,0.013831349,0.107784431,RF significant features
30938,195.101,4.764,NA,1.001001503,0.051896208,1.001001503,0.089820359,0,0.948103792,0,0.966067864,0,0.926147705,1.001001503,0.091816367,1.296625386,0.00998004,0.018912281,0.011976048,RF significant features
75436,353.232,9.821,NA,0,0.984031936,1.001001503,0.071856287,0,0.9500998,0,0.978043912,1.001001503,0.051896208,0.447303065,0.083832335,1.296625386,0.007984032,0.012809717,0.025948104,RF significant features
60017,857.559,7.732,NA,1.001001503,0.057884232,1.34406228,0.003992016,0,0.936127745,-1.001001503,0.998003992,1.001001503,0.043912176,1.001001503,0.075848303,1.295427029,0.015968064,0.014950376,0.025948104,RF significant features
83604,349.273,10.729,NA,0,0.964071856,1.001001503,0.085828343,0,0.9500998,0,0.958083832,0,0.962075848,1.001001503,0.093812375,1.292315782,0.013972056,0.016640693,0.011976048,RF significant features
38324,440.191,5.261,NA,1.73727046,0.001996008,-1.416859365,0.998003992,1.001001503,0.033932136,0,0.944111776,1.34406228,0.003992016,-0.775061846,0.892215569,1.290678978,0.035928144,0.02424823,0.013972056,RF significant features
68955,349.201,9.027,"NA;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",1.001001503,0.0499002,1.105664455,0.003992016,-0.447303065,0.916167665,1.637365307,0.001996008,-1.001001503,0.996007984,-1.001001503,0.986027944,1.286888336,0.025948104,0.034547665,0.003992016,RF significant features
77408,809.522,10.021,NA,0,0.954091816,1.41208783,0.003992016,0,0.928143713,0,0.954091816,1.001001503,0.015968064,0,0.884231537,1.283403504,0.01996008,0.022791475,0.003992016,RF significant features
25460,224.15,4.304,NA,1.001001503,0.053892216,1.001001503,0.141716567,0,0.926147705,0,0.954091816,1.34406228,0.00998004,0,0.852295409,1.280171159,0.037924152,0.022263736,0.011976048,RF significant features
92039,981.278,12.937,"NA;(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,6S,8R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0,0.94011976,1.322255749,0.00998004,0,0.920159681,0,0.948103792,1.001001503,0.041916168,1.001001503,0.107784431,1.276977859,0.013972056,0.017260073,0.051896208,RF significant features
1512,297.897,0.748,NA,0,0.94011976,1.001001503,0.089820359,1.408348959,0.003992016,1.001001503,0.079840319,1.001001503,0.041916168,-1.001001503,0.988023952,1.276348494,0.01996008,0.010777778,0.159680639,RF significant features
89472,846.291,11.985,NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie,0,0.944111776,0,0.892215569,0,0.918163673,-1.001001503,0.998003992,0,0.936127745,1.001001503,0.117764471,1.273699471,0.015968064,0.011365801,0.115768463,RF significant features
91359,1221.345,12.638,NA;Contaminant vial septum ThermoFisher C5000-44B,-1.001001503,0.998003992,1.349899079,0.003992016,0,0.904191617,1.412859872,0.003992016,0,0.926147705,1.001001503,0.081836327,1.273651883,0.00998004,0.015561905,0.065868263,RF significant features
1379,526.617,0.718,NA,1.001001503,0.0499002,0,0.882235529,1.001001503,0.061876248,0,0.952095808,0,0.920159681,1.001001503,0.127744511,1.273513055,0.021956088,0.010034188,0.149700599,RF significant features
75731,303.195,9.852,"NA;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",0,0.956087824,1.001001503,0.101796407,1.001001503,0.083832335,1.001001503,0.061876248,1.417050503,0.003992016,1.001001503,0.069860279,1.272324936,0.023952096,0.014378788,0.081836327,RF significant features
73232,815.33,9.575,NA,1.315334104,0.007984032,0,0.896207585,1.001001503,0.027944112,0,0.968063872,0,0.924151697,-1.001001503,0.996007984,1.272249948,0.01996008,0.0186,0.007984032,RF significant features
22750,328.139,4.082,NA,0,0.936127745,1.001001503,0.101796407,0,0.908183633,1.413899397,0.003992016,0,0.900199601,0,0.862275449,1.272213232,0.033932136,0.0147,0.077844311,RF significant features
84013,480.331,10.808,NA;Contaminant vial septum ThermoFisher C5000-44B,1.001001503,0.055888224,0,0.900199601,0,0.954091816,0,0.948103792,1.282301663,0.005988024,-0.459829414,0.886227545,1.272213232,0.015968064,0.016483983,0.025948104,RF significant features
66458,356.279,8.643,NA,0,0.964071856,0,0.910179641,1.266939792,0.001996008,1.001001503,0.045908184,0,0.942115768,0,0.904191617,1.270961783,0.015968064,0.016390231,0.02994012,RF significant features
87322,540.464,11.314,NA,0,0.954091816,1.001001503,0.087824351,1.001001503,0.073852295,0,0.966067864,1.001001503,0.057884232,1.001001503,0.069860279,1.270961783,0.015968064,0.0092,0.137724551,RF significant features
32148,351.144,4.868,NA,0,0.932135729,1.001001503,0.137724551,0.447303065,0.099800399,1.34406228,0.003992016,0.403074289,0.091816367,1.001001503,0.111776447,1.270470563,0.031936128,0.028212843,0.007984032,RF significant features
56046,592.384,7.226,NA,0,0.98003992,1.001001503,0.077844311,-1.001001503,1,0,0.968063872,1.001001503,0.055888224,1.001001503,0.087824351,1.269647857,0.00998004,0.011393939,0.047904192,RF significant features
87974,581.398,11.5,NA,0,0.982035928,1.001001503,0.047904192,1.214465419,0.003992016,0,0.964071856,0,0.962075848,1.001001503,0.037924152,1.26962876,0.011976048,0.012883333,0.02994012,RF significant features
26296,345.071,4.384,NA,0,0.96007984,0,0.916167665,0,0.942115768,1.001001503,0.021956088,0,0.954091816,0,0.914171657,1.269609931,0.015968064,0.010242424,0.05988024,RF significant features
