row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
5305,314.3053572120977,12.447147,,,,,,,,,,,0,48570.69,41798.07,38882.75,131795.44,39693.633,50988.367,45362.31,44668.594,47161.523,140125.5,78168.26,177885.67,
1254,315.06898348071627,6.162685,,,,412,,,,,,,0,0,4001.8813,1981.3949,4628.351,2049.1082,5381.7725,12039.158,13630.292,14065.367,57281.613,62302.832,67408.71,
800,315.1340410904673,5.588014,,,,74,,,,,,,0,78499.305,84616.6,87710.02,77315.6,96674.33,73705.03,91469.98,106147.6,105441.49,22971.14,16377.563,14733.177,
267,315.155296853111,1.3984839,,,,408,,,,,,,0,41751.047,87138.484,79517.56,69787.69,83776.4,36886.246,127012.01,104439.14,107090.87,171076.12,169605.08,147433.62,
499,315.1916697439386,4.914075,,,,189,,,,,,,0,54846.04,57038.05,60240.09,60576.477,60433.695,63824.96,82249.84,78802.02,84180.05,100934.1,92688.35,97435.63,
2683,315.19885545934966,7.8858414,,,,380,,,,,,,0,212703.64,239769.16,219810.81,222966.0,225929.98,223581.52,228307.77,225783.58,200920.67,34890.215,35453.215,36947.19,
4650,315.2167903799084,11.642582,,,,33,87,[M+H]+,,3,4650;4652;4651,314.2095,0,50812.367,45244.02,55244.723,42961.168,93024.72,43131.066,78705.42,64591.79,66640.41,67449.34,76651.15,66396.34,
4874,315.21683437590815,11.951594,,,,89,93,[M+H]+,,3,4874;4876;4875,314.2095,0,63378.574,50688.023,66282.66,53028.043,53866.83,46231.043,85452.125,79163.79,76412.85,78401.84,69304.75,75727.36,
4586,315.2168549063043,11.578919,,,,270,83,[M+H]+,,3,4588;4579;4586,314.2096,0,39879.08,52424.543,43885.734,48044.51,51308.21,44980.93,130669.37,58229.332,59327.164,44535.57,48268.914,56952.41,
4753,315.21689561999773,11.776286,,,,45,90,[M+H]+,,2,4752;4750,314.2096,0,32625.986,30203.121,29942.596,28806.29,35884.887,30522.4,41561.344,34771.78,41765.0,40804.973,39833.805,33793.387,
5978,315.234668561762,13.017372,,,,,,,,,,,0,7739.1035,84720.22,101422.055,18789.252,100560.0,17365.53,229442.45,197536.8,189307.17,161116.75,147746.52,182270.0,
6411,315.2354452137279,13.871527,,,,,,,,,,,0,0,39967.69,38148.285,2585.3643,40200.695,0,118597.84,95162.95,95963.31,270860.9,257946.75,316063.12,
5452,315.2529077157977,12.553861,,,,86,123,[M+H]+,,2,5454;5452,314.2461,0,0,0,0,0,0,0,0,4052.4119,0,130072.83,134149.12,129096.484,
1962,316.16512200800963,6.9249873,,,,,,,,,,,0,8478.114,14646.344,11524.161,3331.3242,10379.318,5111.7866,24820.207,30661.193,28820.885,93399.87,111402.64,92235.72,
1213,316.1672198580424,6.1260376,,,,93,,,,,,,0,145766.98,166179.34,153645.38,151436.7,165212.28,144001.05,225804.4,224042.42,216750.03,247719.92,234186.34,226720.52,
1015,316.1674001206573,5.8873124,,,,,,,,,,,0,141236.06,168069.8,163837.05,160906.78,157466.3,146376.72,241047.4,259059.58,249445.58,211660.66,234229.5,216535.95,
406,316.2121400334166,4.4468913,,,,,,,,,,,0,63013.19,94861.42,91706.02,71380.15,99891.195,71048.586,145354.33,151306.27,159133.03,4263.1235,5412.8867,5822.9443,
551,316.2121531423536,5.08415,,,,,,,,,,,0,440370.34,563887.3,564178.6,484003.94,519634.97,453324.84,680641.8,720951.8,713779.75,22734.715,17991.28,18017.924,
3396,316.22732042858337,9.455087,,,,61,52,[M+K]+,,2,3396;3397,277.2642,0,17732.342,11976.637,22615.768,24976.248,21031.482,15161.055,37728.434,45925.418,36341.305,73863.49,56835.633,98038.64,
2862,316.2273212974896,8.210788,,,,357,,,,,,,0,2998882.2,2900933.0,3188760.5,2944601.2,3149173.2,2867662.8,4609906.0,4649673.0,4627743.0,4531435.5,4544863.5,4547143.5,
2467,316.22734703767486,7.522608,,,,50,,,,,,,0,561420.4,564610.44,576129.3,610750.6,569310.3,599047.8,315450.78,320763.88,325449.6,129716.625,148209.33,138360.61,
5871,316.2999141707425,12.903671,,,,,,,,,,,0,0,1949.0391,0,0,0,0,33140.082,31674.148,17692.918,112214.08,645602.2,659459.9,
4585,316.32121295617077,11.579318,,,,270,,,,,,,0,3034286.2,3131641.8,3011254.2,2964265.2,3140653.8,2931349.8,3438913.2,3439593.5,3418860.2,3624656.8,3578307.0,3800284.8,
4700,316.3212234565028,11.708289,,,,,,,,,,,0,1902711.4,1478937.0,1721086.6,2951022.8,1527574.0,1608126.0,1205816.8,1233147.0,1213383.6,1874713.2,1912493.8,1793118.1,
4457,316.3213089189305,11.412921,,,,,,,,,,,0,2991492.5,3249446.5,3335881.5,3190311.5,3190402.5,3024217.2,3605883.2,3542590.8,3688771.8,3703417.2,3698359.0,3777348.8,
4255,316.3213266998946,11.131462,,,,,,,,,,,0,71314.92,70893.11,77397.555,84494.05,112409.22,78351.4,91663.45,112520.9,89645.766,112884.586,112938.16,122764.54,
2903,317.0657746815304,8.282999,,,,101,,,,,,,0,3597860.8,4104741.8,3710199.2,4283987.5,4178153.2,4186860.0,3843525.8,4315912.5,4348286.0,2812831.0,2869839.2,3038004.8,
1765,317.0660168463521,6.666542,,,,286,,,,,,,0,172490.7,179263.73,158777.67,176151.88,164341.27,183456.72,180386.3,174719.34,188143.28,128419.234,146040.02,153588.14,
1312,317.08041181995543,6.207952,,,,412,,,,,,,0,38894.066,36646.35,33898.953,44008.3,46234.19,41446.848,92437.4,90209.484,79051.695,61407.38,57823.793,63881.977,
285,317.0852111543225,1.4786112,,,,,,,,,,,0,0,3939.9932,0,17930.066,17970.174,9951.025,11483.656,27897.23,19272.521,16087.251,15970.267,64254.625,
212,317.1711655541031,1.0405979,,,,,,,,,,,0,28196.096,26980.97,29874.113,21746.049,27022.895,19976.965,43779.33,43835.598,38302.582,73041.03,73458.93,68866.875,
293,318.1673458495863,1.5577835,,,,,,,,,,,0,0,0,0,0,0,0,11992.053,16477.592,15022.482,42827.254,59094.438,92495.97,
2027,318.18285840487084,6.987244,,,,,,,,,,,0,34500.176,39408.5,34236.594,39408.445,37210.465,39666.605,49890.945,51097.895,55143.53,43162.83,36936.617,52127.223,
2160,318.19121262136326,7.1281,,,,,,,,,,,0,72513.586,57763.043,55248.28,75754.35,60023.574,73091.87,26785.535,29800.975,31490.926,3381.9841,2135.6516,3405.1326,
2815,318.2065091196325,8.119874,,,,243,,,,,,,0,0,15784.902,13126.679,2684.354,17194.777,2177.2788,52482.797,61986.223,63669.97,155063.69,155444.9,154670.5,
1332,318.2065963129149,6.225247,,,,442,,,,,,,0,194927.27,451547.53,440951.84,190504.44,209194.56,102451.914,219475.52,121877.92,132793.64,125712.91,136381.45,125478.28,
623,318.2066993907932,5.252167,,,,287,,,,,,,0,159783.56,95696.15,169778.27,98286.67,93316.266,80468.24,94703.31,179970.6,72441.88,63006.504,53084.46,69489.73,
4593,318.2274984203083,11.586423,,,,270,84,[M+NH4]+,,3,4593;4595;4598,300.1938,0,54017.465,52641.188,54359.48,55329.605,51083.312,49266.938,75726.51,70146.305,72332.266,71078.58,72751.23,63743.297,
4336,318.2276918508583,11.24705,,,,217,72,[M+NH4]+,,4,4337;4334;4338;4336,300.1939,0,79195.56,69333.0,81775.41,69533.19,69487.1,75923.91,97663.97,79938.805,93555.71,83836.97,92452.58,75040.64,
4301,318.2277513867975,11.182397,,,,77,71,[M+NH4]+,,3,4301;4299;4298,300.1941,0,63181.727,66618.805,60226.953,74981.31,66699.36,66784.19,89956.39,105499.35,88996.97,61543.78,60785.03,74700.76,
2200,318.2429566294988,7.1678395,,,,179,42,[M-H2O+NH4]+,,2,2200;2204,318.2202,0,34160.45,32414.615,42169.883,34614.133,28648.963,32922.96,36435.33,31443.613,38321.266,5956.2637,3787.5732,5310.1714,
193,319.10033731366474,1.0264575,,,,59,,,,,,,0,50685.816,95895.86,62780.754,61427.465,86301.1,84329.92,139121.58,96277.3,93352.86,80677.05,61824.78,79524.73,
57,319.1003601873285,0.80603105,,,,213,,,,,,,0,136886.7,136946.86,138493.61,143325.53,148970.33,134466.92,179362.81,189536.16,201201.53,204984.83,180178.9,215566.64,
242,319.10055548204764,1.1773214,,,,,,,,,,,0,78468.984,140981.2,77137.9,143937.6,197384.6,215283.11,128777.75,186575.03,248661.98,118058.53,122411.84,271925.75,
457,319.1497094706147,4.7451396,,,,339,,,,,,,0,18342.31,18655.096,22228.934,21101.63,21618.947,24846.387,32929.8,31866.012,32832.37,253109.55,264735.84,266662.97,
365,319.14975174196746,3.7884254,,,,,,,,,,,0,0,0,0,0,0,0,2340.7988,2448.234,5962.7188,161861.16,160498.4,167540.33,
1804,319.1655771009118,6.7145762,,,,157,,,,,,,0,230922.67,77970.805,77360.7,112126.445,113744.02,276645.12,103209.59,139488.28,130310.586,133312.61,185722.83,148089.31,
1186,319.1655979565422,6.1247916,,,,,,,,,,,0,35598.18,49853.027,45447.383,36273.41,32226.271,39680.547,54390.242,61965.195,57591.492,506319.25,77358.83,410024.34,
4986,319.19043424948023,12.093596,,,,,,,,,,,0,24637.3,30036.555,33804.914,9776.91,17294.008,12325.857,44526.453,35818.266,42339.37,229758.23,374782.84,374112.8,
5218,319.1905202185681,12.34633,,,,102,,,,,,,0,19653.129,35687.332,29377.39,16199.139,28527.52,11874.841,97103.09,99696.95,104596.72,517044.84,534848.1,526493.56,
5832,319.2843007821252,12.868796,,,,258,151,[M+H]+,,3,5821;5832;5829,318.2772,81874.48,599779.44,634645.2,629530.5,598241.8,625534.4,586325.9,867592.0,794481.3,867040.3,756335.44,747995.9,766957.5,
2308,320.1128143018843,7.3132663,,,,,,,,,,,0,6689.514,21755.66,28133.305,19189.805,29261.984,32733.912,40987.85,35923.16,42464.1,142086.55,117754.56,143777.28,
392,320.1496554475029,4.3199506,,,,435,,,,,,,0,177704.61,154474.16,162528.45,76727.03,76900.15,156404.17,68632.945,91120.23,83759.45,46034.477,46277.445,51289.887,
3853,320.2069982209182,10.544232,,,,187,61,[M+NH4]+,,3,3848;3853;3843,302.1736,0,0,0,0,0,0,0,21201.55,17118.896,17972.387,249312.22,261798.19,234948.48,
5628,320.2217442525115,12.714885,,,,,,,,,,,0,0,6185.874,2881.8806,0,4330.9404,0,32855.477,34220.723,34430.527,84711.125,93408.34,102416.21,
5906,320.2217469144575,12.954452,,,,,,,,,,,0,0,11502.966,2517.0571,0,9954.986,0,49638.35,56278.324,31445.258,165630.86,112610.09,175228.5,
2925,320.2221532357234,8.321868,,,,,,,,,,,0,1699.583,11266.0205,14246.742,0,12863.406,2122.3984,38039.027,36239.164,51484.344,143773.4,123206.914,147354.34,
2735,320.2221912354251,7.9680843,,,,,,,,,,,0,1513.834,5858.092,13922.498,3552.4355,9976.482,6969.6562,32224.467,37442.062,40079.48,177300.88,103457.84,189129.98,
1295,320.22220660004444,6.182821,,,,412,,,,,,,0,77633.21,268042.72,91404.24,125724.39,113335.93,73912.72,168057.58,93449.85,197205.75,41765.84,50336.094,54497.324,
1577,320.22227863583447,6.45339,,,,242,,,,,,,0,211874.67,174205.67,197542.31,186778.8,165904.84,170529.75,301484.56,242464.61,221190.62,287463.0,378890.75,282894.78,
1121,320.222284458308,6.025149,,,,,,,,,,,0,167000.25,47865.742,177513.6,149261.9,110892.02,175522.64,53969.285,55869.016,55452.83,12886.672,37548.84,45335.11,
521,321.1445941209076,5.0035224,,,,124,,,,,,,0,107263.39,87717.11,105577.71,105118.0,106386.48,105267.02,122551.44,140539.97,132848.06,254225.8,299599.2,296220.72,
463,321.14465779035464,4.767035,,,,,,,,,,,0,768117.9,793686.2,825319.9,114180.01,863223.75,112062.516,690923.44,780276.94,977499.5,656757.9,678837.25,623493.3,
605,321.14467557768154,5.203656,,,,331,,,,,,,0,274861.9,304507.5,225284.77,376297.4,242438.06,989511.06,542072.44,459581.7,287801.62,139638.56,147668.52,173655.34,
783,321.1447453894052,5.5709767,,,,40,,,,,,,0,96476.63,96923.83,89578.516,97255.23,110386.516,67626.92,109712.82,133087.38,127077.01,946149.75,952965.1,551429.94,
239,321.1657667258244,1.1638887,,,,,,,,,,,0,52028.297,39072.39,49357.6,43226.043,41202.86,40180.297,63235.594,176018.47,37818.805,71424.51,54222.414,65958.69,
72,321.1658132292711,0.80603105,,,,,,,,,,,0,42214.215,44573.0,43255.65,49340.71,64797.367,55624.844,63346.89,64975.504,47708.062,53685.36,70065.86,55777.387,
4167,321.16887978677806,11.007739,,,,,,,,,,,0,78058.516,89984.89,115858.45,91876.39,88886.7,98239.05,111557.914,117129.93,114421.09,128233.54,115216.01,129123.305,
1630,321.1811096515158,6.517038,,,,395,,,,,,,0,69892.555,76657.484,70771.5,72570.32,233596.44,64187.574,106998.2,113908.85,106149.39,637877.44,164534.12,650390.25,
1829,321.1812162130834,6.731403,,,,142,,,,,,,0,26845.207,70136.14,52851.3,61322.78,64906.04,59307.29,117647.43,150017.62,144048.36,406474.7,375703.22,405066.4,
4937,321.2045101459257,12.037712,,,,111,98,[M+Na]+,,2,4937;4932,298.2149,0,210779.48,245598.58,266663.88,201507.5,210065.77,217911.53,269655.16,283695.44,306473.4,316812.7,337206.84,333734.75,
5115,321.2046500674487,12.229543,,,,207,,,,,,,0,99953.71,76547.766,82430.11,92597.12,80942.25,99988.7,125606.47,115858.49,100663.32,192269.03,155358.92,196919.75,
4793,321.20484669721714,11.87381,,,,323,,,,,,,0,135335.73,149498.75,137951.11,135086.88,151176.34,304877.5,212230.17,251213.31,217888.06,1753838.0,1784366.0,1758430.4,
5272,321.205568998698,12.41455,,,,10,,,,,,,0,36953.52,89075.5,49821.43,43515.367,53790.965,37824.914,184273.17,180271.55,179342.75,1099658.9,693883.3,803874.44,
5963,321.24237293897687,13.004234,,,,,,,,,,,0,55610.758,57576.625,60315.582,50103.73,79389.836,56924.344,97726.27,146284.45,98793.32,748064.4,170580.16,171388.1,
6176,321.24248137354544,13.238403,,,,231,,,,,,,0,36560.105,39794.78,41996.867,40085.305,85575.37,40059.58,60214.61,109195.07,54384.086,60564.35,102606.945,101778.03,
2431,322.1648501757032,7.4588504,,,,266,,,,,,,0,61326.297,58730.258,79680.01,65719.84,74864.98,57068.918,77197.29,82126.22,91801.39,98963.76,84357.836,95262.67,
531,322.16522343983524,5.0080976,,,,124,,,,,,,0,164719.66,143725.6,193674.27,148819.9,135419.98,166896.83,146980.81,129657.16,148861.4,73301.64,67980.89,84743.15,
1915,322.2014954674441,6.840491,,,,,,,,,,,0,14434.343,44401.055,28987.652,27481.543,20969.83,31274.697,55491.867,52109.758,48378.28,468566.78,100158.484,203930.75,
839,322.2015728217951,5.6669064,,,,,,,,,,,0,74784.27,88524.25,95228.85,84192.766,96945.13,81610.805,668198.3,115518.75,114753.07,132709.98,118933.055,92488.24,
1082,322.20158938697614,5.984301,,,,,,,,,,,0,82730.33,94941.555,88106.94,86281.445,97466.2,85624.84,515384.0,95494.266,824591.06,119719.2,116026.016,135891.4,
616,322.2015918304506,5.2424083,,,,,,,,,,,0,54362.72,71008.75,74183.7,71098.59,72648.99,71732.1,79835.14,70540.78,414413.66,74830.625,94680.5,205216.9,
5407,322.2373956051176,12.529793,,,,3,,,,,,,0,0,19984.326,19606.82,0,19058.324,0,137797.86,136815.66,139565.08,52627.15,61891.023,62914.86,
3371,322.237827537882,9.408346,,,,76,,,,,,,0,0,431091.84,428266.94,2086.2878,444054.3,5917.0205,2171933.8,2219935.5,2203279.0,7468334.0,7341162.0,7757351.0,
716,322.2490962908866,5.467008,,,,26,19,[M-H2O+H]+,,2,716;720,339.2524,0,452797.12,473069.3,479057.7,489436.6,514069.56,463536.16,508161.5,524505.06,557042.06,422187.38,413190.56,430206.28,
4430,322.31065319596877,11.36565,,,,131,,,,,,,0,0,37464.93,36055.152,0,42661.883,0,144750.8,154041.0,142724.6,519898.28,454498.06,558692.5,
4519,322.31067791740566,11.506583,,,,,,,,,,,0,0,25327.42,39444.082,0,38717.34,0,145135.6,128299.84,147070.69,1235150.4,1216240.5,625139.7,
380,323.12398582753787,4.1997914,,,,356,,,,,,,0,350732.44,369709.12,412498.34,364516.06,362432.62,311222.28,423239.12,448040.3,442932.84,136708.81,140067.89,322813.28,
214,323.1269096429788,1.0555289,,,,,,,,,,,0,0,0,0,0,0,0,5284.6885,7843.332,8197.771,134489.22,123283.7,156868.28,
3312,323.1479975343213,9.281154,,,,215,,,,,,,0,134398.34,152701.97,140045.66,128506.06,122835.17,144548.69,182901.22,214673.47,208566.6,189911.2,628489.2,214733.84,
1177,323.16032110671836,6.09502,,,,132,31,[M-H+2Na]+,,2,1176;1177,278.1888,0,137687.42,190886.05,193153.28,275657.6,273357.72,185095.69,179482.95,240459.17,195737.25,362866.2,301365.6,487988.94,
1559,323.16036767827376,6.441527,,,,242,40,[M+NH4]+,,2,1558;1559,305.1265,0,390201.72,383966.16,395990.66,280560.3,422460.06,248724.47,1040803.44,1080907.9,1046729.9,3044898.2,2772659.2,3080707.2,
1701,323.1604794306809,6.5788894,,,,169,,,,,,,0,178649.45,198074.69,236888.0,201622.08,165994.8,174499.16,195289.64,182036.28,203473.38,619095.94,612855.7,488029.0,
1335,323.16051706900447,6.2328777,,,,328,,,,,,,0,89201.58,173519.06,157461.1,114228.77,121325.73,122953.25,172761.84,133664.8,156684.6,138375.92,125190.664,145765.44,
4598,323.18330178144066,11.5864105,,,,270,84,[M+Na]+,,3,4593;4595;4598,300.1938,0,625276.5,555616.6,769668.2,448985.2,582505.2,515064.34,601250.6,661977.56,617962.4,642147.06,523341.3,663303.44,
4334,323.18348809302614,11.246479,,,,217,72,[M+Na]+,,3,4337;4334;4336,300.1939,0,444507.34,501654.56,260083.61,217265.06,441637.4,268943.6,580876.44,577544.5,330106.12,529271.25,587678.1,270281.75,
4447,323.1834998543499,11.394191,,,,183,78,[M+Na]+,,2,4440;4447,300.1941,0,207599.56,253442.27,248980.56,270901.16,222175.3,217756.39,257121.52,278499.97,316790.56,332358.94,349684.25,256405.05,
4298,323.1836205541637,11.181012,,,,77,71,[M+Na]+,,2,4301;4298,300.1941,0,149470.36,189419.16,249974.67,238555.56,190656.27,181174.78,194820.5,164537.73,299668.84,185128.67,179305.73,398681.94,
4665,323.1846469363503,11.662295,,,,203,,,,,,,0,153305.1,164680.56,152486.69,182261.0,160882.64,138967.58,275583.7,172605.88,178533.67,80746.17,167504.25,20929.252,
4071,323.1847017974804,10.838361,,,,,,,,,,,0,61718.188,66260.086,67724.375,71514.34,58624.016,71085.91,83247.62,77270.375,76680.36,82086.125,78554.3,67356.36,
4708,323.2209893475942,11.705237,,,,,,,,,,,0,29808.072,197199.55,43366.97,29867.332,40657.703,30428.275,73343.59,40742.04,81139.44,185043.61,296029.16,162994.5,
4221,323.22162526851025,11.068379,,,,116,,,,,,,0,14724.6,36896.406,29938.936,28462.152,32675.576,17461.613,76750.125,92450.42,68863.52,203263.08,218671.38,190447.69,
4159,323.2216798492162,10.979042,,,,,,,,,,,0,16688.291,24859.477,22443.094,15426.002,17181.29,20571.117,79780.664,72355.29,68935.16,189366.78,197963.1,182420.75,
5601,323.2217079313111,12.688165,,,,87,133,[M+H]+,,2,5598;5601,322.2147,0,102390.27,221703.81,245116.31,105486.24,244814.44,97954.555,658996.2,668694.75,641416.75,2319710.5,1933104.4,2049810.2,
3963,323.2218367242579,10.674763,,,,,,,,,,,0,17958.727,11312.988,29125.021,18510.486,35659.81,13367.239,53632.87,52437.055,147228.7,138662.42,141167.33,95339.35,
5605,323.25794650222446,12.667285,,,,,,,,,,,0,50489.906,42788.594,242240.27,39138.625,63680.168,32011.383,44975.33,80192.195,74547.92,48744.008,120939.586,120125.63,
5543,323.2580171426678,12.630689,,,,,,,,,,,0,192030.23,234697.69,58334.77,182139.97,303053.12,299660.84,90609.13,322876.28,335275.7,433178.88,355314.7,310681.53,
6079,323.25804458367946,13.123112,,,,161,,,,,,,0,97438.44,24538.54,225828.47,209948.52,147532.92,133000.56,191190.22,323218.88,313169.5,202944.33,160105.72,83958.03,
6193,323.2581718338299,13.280298,,,,,,,,,,,0,8124.204,16030.12,0,13120.483,12240.534,13294.622,35553.16,21084.072,34051.355,1434292.8,1483068.9,1347692.9,
5155,323.25818056508416,12.30332,,,,,,,,,,,0,11401.723,0,15466.195,12753.778,10867.51,12977.981,26106.652,17231.281,30933.865,217983.61,187493.17,242033.4,
4486,323.25820289309814,11.444777,,,,162,79,[M-2H2O+H]+,,3,4486;4485;4478,358.2725,0,0,0,0,0,1821.9502,0,19490.443,20090.148,18774.037,211594.39,133482.42,169132.9,
187,324.165549234654,1.02463,,,,59,,,,,,,0,268872.4,185407.69,270096.0,151636.47,262074.81,143553.23,179260.61,308791.66,271476.44,269622.56,244576.22,140225.45,
66,324.165568913545,0.80603105,,,,213,,,,,,,0,153305.88,156542.12,158117.56,198369.55,173195.31,173724.72,221583.64,228552.3,213001.28,184504.45,165631.89,207099.8,
256,324.16568305269544,1.2811382,,,,,,,,,,,0,241423.8,220598.66,236646.08,185911.44,214247.33,250864.45,275650.53,197060.05,259877.62,91040.26,117035.055,275399.06,
1264,324.1660480509607,6.1619167,,,,412,,,,,,,0,38696.785,70844.7,64012.062,42078.68,52307.965,46127.32,74849.11,80792.13,83241.46,69203.12,101769.84,107357.61,
1348,324.16673872333837,6.242226,,,,328,,,,,,,0,199110.06,216798.53,224242.66,201378.7,206413.23,188556.56,294663.2,284539.34,276388.44,289171.16,252587.56,283618.84,
929,324.2172217170823,5.7769685,,,,216,,,,,,,0,176999.19,151329.03,126775.03,117421.055,64561.457,124587.58,155155.38,135037.44,171760.02,137502.39,100762.945,151587.16,
462,325.13949471512365,4.763249,,,,,,,,,,,0,70595.27,77709.16,97251.3,72251.06,79107.79,70346.805,609172.7,475378.06,466544.8,478082.28,450170.66,470390.62,
560,325.13967605174105,5.139719,,,,,,,,,,,0,80719.16,85944.375,82036.71,82022.82,84760.914,0,108334.234,92969.32,92166.375,103919.63,119581.74,755438.94,
3843,325.16358346424494,10.534623,,,,187,61,[M+Na]+,,3,3848;3853;3843,302.1736,0,12861.145,31034.71,28592.9,5278.4043,25218.434,9815.452,80709.5,92874.93,96652.9,866074.06,831775.44,865169.56,
487,325.17578137159467,4.8943896,,,,189,,,,,,,0,76805.68,39432.086,50918.184,62055.16,87640.555,90278.24,110727.59,131085.69,100967.69,58235.973,120278.86,100292.375,
451,325.1758727861391,4.7250357,,,,393,,,,,,,0,137009.1,130124.21,132759.95,139511.14,149223.73,150404.95,196518.17,188639.34,168401.34,191212.67,161726.48,154879.39,
640,325.17590643144666,5.300961,,,,252,,,,,,,0,640632.06,638133.06,622017.3,613534.56,568955.75,589299.44,411797.3,433904.75,565637.9,441709.06,474643.25,535581.2,
4427,325.20076436357976,11.364551,,,,,,,,,,,0,141214.9,164173.64,152568.53,102170.22,162920.12,131290.64,129614.984,134512.88,209886.38,173968.19,313093.72,534255.75,
4558,325.20090644183836,11.563152,,,,44,82,[M+H]+,,3,4558;4557;4556,324.1939,0,115262.75,122085.01,166084.75,116620.08,113523.04,108038.39,150243.16,141138.62,148257.73,155718.6,156507.78,158276.62,
4682,325.2010429062037,11.685123,,,,203,89,[M+H]+,,2,4682;4677,324.1941,2675.896,349045.38,329710.53,365382.44,352470.4,355914.28,361787.88,487042.06,463530.44,465409.25,438435.34,504861.25,446040.12,
6061,325.2371728935552,13.109184,,,,161,,,,,,,0,48109.188,47918.17,66634.03,43695.277,47973.766,52117.555,85279.7,78195.49,78579.34,111967.89,105124.516,86437.97,
5985,325.23723047211297,13.023411,,,,,,,,,,,0,56230.137,32445.275,30353.016,0,0,0,79055.35,138099.72,0,457036.8,342437.9,463724.84,
5777,325.23723177625016,12.837459,,,,9,,,,,,,0,78521.55,85899.16,87016.66,85143.85,98270.49,109300.34,266566.03,119284.64,123953.35,143976.83,154554.75,144742.11,
5921,325.2372887111482,12.978976,,,,269,,,,,,,0,36290.027,67648.72,63151.363,43548.45,59319.2,45566.6,138092.52,98015.195,92952.38,109159.6,183751.72,207186.66,
5352,325.2373316912737,12.49173,,,,94,,,,,,,0,257171.61,289803.8,275443.66,103229.945,188188.02,97954.3,441442.22,505464.72,449326.44,581763.4,672217.2,616093.4,
4966,325.23743704832276,12.078568,,,,,,,,,,,0,26801.09,32657.387,30868.06,27113.572,35741.83,23392.953,169579.61,59476.477,62831.89,267051.53,278891.03,172118.47,
4883,325.23744140715934,11.947572,,,,,,,,,,,0,24853.883,25415.643,23691.36,20713.543,32107.42,19802.562,53103.242,81900.9,166578.12,84928.52,67075.11,74012.96,
5729,325.27364242328196,12.802505,,,,204,140,[M-H2O+H]+,,1,5719,342.2776,0,4703.224,18340.023,18908.393,8307.302,13558.6875,9281.709,185678.17,73960.56,114733.516,216667.22,152016.75,173391.12,
6310,325.2737372521879,13.510355,,,,,,,,,,,0,0,2002.3906,0,0,0,0,12733.881,14643.752,17207.465,192661.64,209564.78,187435.08,
6341,325.27377479235594,13.623655,,,,,,,,,,,0,0,2533.2786,0,0,0,0,16335.479,14738.229,21027.023,141902.67,163740.6,145650.14,
850,326.12366489038385,5.6693206,,,,,,,,,,,0,64757.855,76246.01,78472.57,68315.94,511139.62,86040.266,79508.1,78000.664,77776.26,63487.7,66548.59,74320.375,
176,326.14495914730475,1.0168107,,,,,,,,,,,0,20273.207,14948.799,22698.305,5956.314,18103.0,11063.851,11886.826,24325.934,23308.953,37203.395,28196.883,14358.447,
1306,326.16003196633443,6.200598,,,,412,,,,,,,0,275544.34,311908.12,305325.44,363047.25,357716.28,351659.5,227273.84,326035.72,347019.72,88272.95,109097.8,112422.734,
1081,326.16013693977374,5.975626,,,,,,,,,,,0,379778.84,318331.78,401714.66,364230.94,433214.25,372760.44,236903.94,244319.9,256351.52,109693.66,292877.12,293304.2,
582,326.1601800635474,5.1604314,,,,400,,,,,,,0,85912.91,80983.414,73288.05,83463.31,79863.805,78708.734,101746.05,112177.12,96439.85,100719.19,91943.53,93067.49,
707,326.16018396673775,5.4583397,,,,,,,,,,,0,135799.3,331279.94,113943.01,110371.7,100007.62,85616.81,400994.4,372891.56,372349.78,366556.22,390620.44,401960.9,
993,326.16019659129597,5.854835,,,,,,,,,,,0,72739.53,26906.648,78110.7,89525.44,82586.98,81281.9,153018.05,146099.56,176596.84,83303.77,88526.91,99252.4,
688,326.1602319791958,5.388317,,,,,,,,,,,0,328781.7,102338.24,402890.5,228512.56,233723.14,201949.97,115155.61,122160.984,124196.43,0,42612.445,0,
