,metabolite,p,F,MS,Significance
5835,X68601_461.252_8.967_nan,0.9869895240337595,0.15904867117571306,0.16457634058937654,Non-significant
5836,X68605_356.295_8.97_nan,0.7472140517870042,0.5784061705860618,0.5899747995275663,Non-significant
5837,X68635_665.444_8.976_nan,2.3017119321038764e-09,9.879524019676232,7.656002187791125,Significant
5838,X68641_278.183_8.977_nan,0.2560073794457272,1.3079070419821566,1.3017782536779223,Non-significant
5839,X68649_570.308_8.97_nan,0.00040467234959461727,4.352881026380826,3.934960142665382,Significant
5840,X68652_454.301_8.979_nan,0.0035250100127716985,3.3825835702550853,3.1499183279911347,Significant
5841,X68654_657.41_8.971_nan,0.01053895899215695,2.8836580140066346,2.72755191287885,Significant
5842,X68661_642.447_8.983_nan,0.7442209230846665,0.5821913466656713,0.5937592679367,Non-significant
5843,X68664_704.515_8.977_nan,2.653172717001043e-08,8.722676728608809,6.967734363332735,Significant
5844,X68674_277.143_8.983_nan,0.010785483255915987,2.873020542664909,2.71840201547721,Significant
5845,X68683_555.334_8.979_nan,0.8342996218277754,0.463959414088515,0.4750876656984047,Non-significant
5846,X68688_759.478_8.974_nan,0.20262241556451546,1.4381076858978048,1.4252123164379817,Non-significant
5847,X68700_221.165_8.987_nan,2.623251641851891e-09,9.817006711136385,7.619860549615827,Significant
5848,X68702_319.19_8.961_nan,0.057696369032071315,2.081687496011679,2.0200738412917794,Non-significant
5849,X68704_415.21_8.984_nan,0.5482614281916749,0.8298811816909586,0.8393033546016673,Non-significant
5850,X68705_281.174_8.984_nan,0.7637344520696636,0.5573975403381944,0.5689523776057395,Non-significant
5851,X68731_375.216_8.987_nan,0.0015786934169458543,3.7442202102384883,3.4479754950573582,Significant
5852,X68733_329.174_8.906_nan;Lagochilin,0.0001849329756030221,4.702046326415461,4.206345394734694,Significant
5853,X68736_395.048_8.994_nan,0.00030123411972540266,4.484531074188476,4.037951850097618,Significant
5854,X68739_412.074_8.997_nan,0.0005682147985316677,4.2014105049281305,3.8154470264685187,Significant
5855,X68744_479.263_8.985_nan,0.0005831451486981408,4.189830477869072,3.8062650524548722,Significant
5856,X68745_356.279_8.992_nan,1.2427637995962178e-07,8.004270173517652,6.518559361791031,Significant
5857,X68752_209.153_8.992_nan,0.003389638268831962,3.400279623650021,3.1646588561336153,Significant
5858,X68755_324.216_9.148_nan,0.029337057811410085,2.4065465179050083,2.3110330731405937,Significant
5859,X68756_402.3_8.994_nan,0.11642679674003317,1.7309172965001323,1.6989626058202134,Non-significant
5860,X68757_415.247_8.994_nan;Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,5.193708481414625e-06,6.301243312472588,5.3803778904147785,Significant
5861,X68778_301.179_9.021_nan;CocamidopropylBetaine,0.16569284170877205,1.546616670290497,1.527273748086495,Non-significant
5862,X68786_660.489_8.998_nan,4.228821829357731e-11,11.82804087303102,8.726739642148901,Significant
5863,X68805_612.374_9.005_nan,0.0032566573867245977,3.4183570382822337,3.179700349558143,Significant
5864,X68806_234.149_8.999_nan;Spectral Match to Carnosol from NIST14,0.21242163117705096,1.412199777738388,1.4007355458595996,Non-significant
5865,"X68810_289.179_8.948_nan;Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14",0.028727732834518075,2.416479665430311,2.3198343607936938,Significant
5866,X68811_321.242_9.002_nan,4.9215197271414854e-08,8.434137311121868,6.789409502662398,Significant
5867,X68812_206.154_9.0_nan,0.3095433158409598,1.1980613639724593,1.1968089155179407,Non-significant
5868,X68825_514.394_9.0_nan,7.404719497897056e-10,10.424920671005898,7.966416950066318,Significant
5869,X68829_303.231_9.005_nan,2.2689026249928904e-08,8.795980133495732,7.012602136296921,Significant
5870,X68832_339.253_9.006_nan,1.8383325567055535e-08,8.894726238965463,7.072767330045462,Significant
5871,X68839_769.463_9.006_nan,0.6196799541468405,0.7380188933362526,0.7487167522937828,Non-significant
5872,X68843_643.257_9.006_nan,3.847918958841315e-05,5.402558446907737,4.734118055039922,Significant
5873,X68855_253.179_9.009_nan,1.0042987848494846e-06,7.0456530209326065,5.891180663269959,Significant
5874,X68857_256.19_9.004_nan,7.5701564913755064e-06,6.131543764533803,5.260888302885949,Significant
5875,X68882_167.143_9.008_nan,0.02678169356460267,2.4496217335993626,2.349159529550367,Significant
5876,X68885_270.206_9.017_nan,4.485332721458244e-06,6.367381527463737,5.426635412926006,Significant
5877,X68893_291.195_9.017_nan,0.016510022217942583,2.6761296696776355,2.54792949288464,Significant
5878,X68911_223.133_9.011_nan,0.004323479907244899,3.2901837658405717,3.072686987246346,Significant
5879,X68913_361.236_9.094_nan,0.00017068458920468325,4.737788886635425,4.2338074273406,Significant
5880,X68918_381.272_9.021_nan,0.25425996246548177,1.3117933467858034,1.305478023734036,Non-significant
5881,X68938_359.29_9.027_nan,0.2596224423218797,1.2999353641308227,1.2941862137646731,Non-significant
5882,X68947_464.3_9.076_nan,0.12040102285197889,1.7136651648049934,1.6829789331767884,Non-significant
5883,X68952_273.184_9.027_nan;NCGC00381248-01!4-oxododecanedioic acid,0.00986152968843556,2.91419404019322,2.7537836309954247,Significant
5884,X68953_279.159_9.02_nan,0.6193189251017797,0.7384744761667382,0.7491673971276452,Non-significant
5885,"X68955_349.201_9.027_nan;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",0.00015991901913214258,4.7668333451440255,4.256080088017028,Significant
5886,X68958_277.179_9.029_nan,0.06299325790616218,2.0386952817499693,1.9811091527240097,Non-significant
5887,X68959_317.21_9.03_nan,1.710087003549221e-06,6.803697824328381,5.7274954758954175,Significant
5888,X68966_356.222_9.029_nan,0.7283648131462984,0.6021572829751356,0.6137053642056665,Non-significant
5889,X68986_313.179_9.075_nan,0.011211306687263724,2.855194717052739,2.7030552310724514,Significant
5890,"X68998_235.169_9.033_nan;NCGC00384702-01!(2Z,6E,10E)-12-hydroxy-6,10-dimethyl-2-(4-methylpent-3-enyl)dodeca-2,6,10-trienoic acid",3.761008717889462e-06,6.446891945285597,5.482015968752311,Significant
5891,X69019_297.184_9.042_nan,0.01815513919848332,2.6319130010103224,2.5093523562893365,Significant
5892,X69022_590.403_9.055_nan,0.09213340607860213,1.8498305581309944,1.8086438849732778,Non-significant
5893,X69023_225.148_9.039_nan,0.022903520050423547,2.5232419030116673,2.4140792328178207,Significant
5894,X69034_385.138_9.035_nan,0.8569928362553754,0.43177787811194895,0.4426204380283562,Non-significant
5895,X69048_217.158_9.044_nan,2.3617194793334062e-05,5.620924884097069,4.8942498038632385,Significant
5896,X69058_223.169_9.046_nan;Spectral Match to Diethyl phthalate from NIST14,0.00602611469300381,3.1393817135096227,2.9456820062764204,Significant
5897,X69062_519.358_9.047_nan,0.7638663703470346,0.5572288919782726,0.5687834969332897,Non-significant
5898,X69072_592.036_9.055_nan,0.35618847244093865,1.113820309407822,1.1157858166041092,Non-significant
5899,X69092_363.216_9.068_nan,0.07816023475288902,1.9321244817186836,1.8840523940846972,Non-significant
5900,X69096_419.206_9.049_nan,0.027714963773824004,2.4334477562557866,2.3348560402970784,Significant
5901,X69098_616.463_9.053_nan,1.0383612329162265e-09,10.261722312360767,7.874439984451833,Significant
5902,X69104_681.491_9.056_nan,0.11513226126233436,1.7366526117927947,1.7042722377204835,Non-significant
5903,X69116_659.509_9.057_nan,0.2987700251597465,1.21888270502461,1.2167648836300693,Non-significant
5904,"X69117_353.232_9.058_nan;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",1.1103750692254327e-05,5.959334187503263,5.138439745041977,Significant
5905,X69142_480.243_9.06_nan,0.2218725871836132,1.3881571901806005,1.3779835138513832,Non-significant
5906,X69160_239.164_8.952_nan,0.24286430685029323,1.3376900999749053,1.3301074485575324,Non-significant
5907,X69170_341.196_9.187_nan,0.7118243723686981,0.6228666220433076,0.6343655559646779,Non-significant
5908,X69172_703.495_9.066_nan,1.8151857934382513e-07,7.829362087331671,6.4065355786023055,Significant
5909,"X69181_279.195_9.067_nan;Spectral Match to Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy- from NIST14",7.944627122777877e-05,5.078824221246777,4.4929234122653225,Significant
5910,X69195_597.287_9.076_nan,0.007046235688981401,3.0680912869153993,2.885223456417048,Significant
5911,X69222_621.419_9.075_nan,2.0311734293791238e-10,11.05410181902013,8.313972891561999,Significant
5912,X69225_377.232_9.075_nan,0.01652442991382058,2.675724139325085,2.547576177085187,Significant
5913,X69241_707.426_9.063_nan,7.794101285064717e-06,6.118426421082805,5.25160375106127,Significant
5914,"X69244_291.159_9.11_nan;(1S,5R,9S,13R)-14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0¹,¹�?�.0�?�,�?�]hexadec-14-ene-5-carboxylic acid",0.7864658949697407,0.5280792043505272,0.539564508695995,Non-significant
5915,X69246_336.289_9.084_nan,0.008952781753137422,2.9585553585863043,2.791802073091302,Significant
5916,X69255_295.203_9.081_nan,8.384604857713831e-05,5.054775394423339,4.474822217165929,Significant
5917,X69263_419.139_9.096_nan,0.04103554907392486,2.246603095145659,2.168540241691484,Significant
5918,X69264_365.195_9.077_nan,0.4351793665039101,0.9877050246008693,0.9936324276294825,Non-significant
5919,X69268_456.131_9.105_nan,0.6013884957554256,0.7611912730848795,0.7716203756013016,Non-significant
5920,X69275_589.399_9.118_nan,0.18468662622121826,1.488447927317039,1.4726521979584188,Non-significant
5921,X69284_537.183_9.086_nan,0.2379073317717427,1.349269238801051,1.3411062570661907,Non-significant
5922,X69285_350.232_9.149_nan,4.63445601633516e-05,5.319448306709446,4.672634015092291,Significant
5923,X69286_357.191_9.081_nan,0.1101877405003,1.7591138736110736,1.7250472265701182,Non-significant
5924,X69300_575.384_9.089_nan,0.00040780745834635717,4.349438331508389,3.932255908673928,Significant
5925,X69328_665.496_9.09_nan,3.507779066175222e-08,8.592094889336703,6.887372006713985,Significant
5926,X69329_643.514_9.089_nan,1.1168107614545947e-09,10.226634759775107,7.854564603379267,Significant
5927,X69332_315.122_9.093_nan,0.0004910730422006979,4.2665382388080895,3.86696809035268,Significant
5928,X69333_520.326_9.094_nan,0.06872410042997312,1.9958559478473996,1.942174926798101,Non-significant
5929,X69334_625.503_9.089_nan,1.3024653757847265e-09,10.15262818419453,7.812526193278547,Significant
5930,X69343_416.139_9.095_nan,0.6305810785999622,0.7242920641604262,0.7351321911893235,Non-significant
5931,X69362_394.227_9.097_nan,0.004891703220771504,3.234186080257865,3.0256653517956096,Significant
5932,X69369_283.19_9.173_nan,9.120420083935123e-05,5.0172492684378485,4.446525480044761,Significant
5933,X69373_525.283_9.142_nan,0.008533991648914552,2.980507055666281,2.810575855560835,Significant
5934,X69376_466.331_9.107_nan,0.6372415875339028,0.7159303315643347,0.7268509357965561,Non-significant
5935,X69381_727.452_9.1_nan,0.8019916238412288,0.5076932078712549,0.5190955474836073,Non-significant
5936,X69391_335.185_9.063_nan,0.005476191436707396,3.18291620169689,2.98246944716089,Significant
5937,X69394_384.289_9.101_nan,0.004967014033871847,3.2272508668136015,3.019830374892679,Significant
5938,X69397_328.248_9.093_nan,0.9442310679777768,0.2833862018620978,0.29198296345117,Non-significant
5939,X69402_177.054_9.098_nan,0.7448135565949823,0.5814423459236666,0.5930104845236271,Non-significant
5940,X69412_299.2_9.366_nan,1.8276637239320605e-08,8.897459956349763,7.0744284818278445,Significant
5941,X69415_546.378_9.096_nan,1.2961548796913502e-05,5.889874594657048,5.088707189904438,Significant
5942,X69418_379.211_9.108_nan,0.03323686486973666,2.3473159977824887,2.2584353258866097,Significant
5943,X69426_330.158_9.108_nan,0.23127836143425365,1.3650717741440845,1.356103180898861,Non-significant
5944,"X69431_265.179_9.046_nan;9-hydroxy-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",0.6782473411794168,0.6647245170697664,0.6760355414999121,Non-significant
5945,X69434_275.164_8.97_nan,0.38466756220487713,1.0663123193797834,1.0698912606842472,Non-significant
5946,X69454_538.337_9.11_nan,1.0429454076834958e-05,5.987476591010593,5.158533018634321,Significant
5947,X69466_482.331_9.111_nan,5.321728617488688e-10,10.584859183961276,8.055817764335997,Significant
5948,X69468_211.169_9.108_nan,0.23068279835304265,1.3665099476282967,1.3574672572785456,Non-significant
5949,X69474_391.211_9.024_nan,0.1226723746064264,1.7040360205438965,1.6740499164780287,Non-significant
5950,X69481_361.2_9.168_nan,0.5642760138280369,0.8089161751146082,0.8186789348265252,Non-significant
5951,X69495_635.397_9.114_nan,2.915682602087016e-11,12.013171053822308,8.82315725719719,Significant
5952,X69513_191.143_9.119_nan;Spectral Match to Sumaresinolic acid from NIST14,0.9658507647689426,0.23162458410649728,0.23907612537864611,Non-significant
5953,X69525_434.149_9.116_nan,0.4104110276059271,1.0254412396764812,1.030291350874868,Non-significant
5954,"X69537_317.174_9.214_nan;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",0.21328257075722493,1.4099725048872338,1.3986293486858372,Non-significant
5955,X69545_287.164_9.114_nan,0.06969117721764023,1.9889595837924412,1.935897101302918,Non-significant
5956,X69546_630.442_9.117_nan,2.1700695164126343e-10,11.021738578609844,8.296363335859654,Significant
5957,X69549_305.21_9.119_nan,1.2509826748223227e-06,6.945706423599388,5.823834125330506,Significant
5958,X69559_785.457_9.12_nan,0.3730626020943648,1.0853581824806955,1.0883078044108423,Non-significant
5959,X69563_348.216_9.001_nan,0.9521313402408265,0.26587110664013613,0.274101417984036,Non-significant
5960,X69574_325.2_9.119_nan,0.0004339591931035625,4.321709286981775,3.910454288784775,Significant
5961,X69592_271.169_9.114_nan,0.17374377438947602,1.521283428262809,1.5035110871709272,Non-significant
5962,X69600_659.468_9.124_nan,1.547682635908456e-08,8.97561502426204,7.121818046382358,Significant
5963,X69611_630.34_9.152_nan,0.0008264374084538835,4.034050798510711,3.6821160902205126,Significant
5964,X69621_588.239_9.128_nan,2.100075760619822e-06,6.710532394766834,5.66387385612503,Significant
5965,X69668_370.258_9.167_nan,1.9886548806220237e-06,6.735244199926679,5.680781746440592,Significant
5966,X69670_621.425_9.134_nan,0.00046503456835473287,4.290850460029656,3.886149002309367,Significant
5967,X69708_368.243_9.06_nan,2.8453667881803267e-06,6.573005832884372,5.569346609396896,Significant
5968,X69712_373.2_9.219_nan,0.30738726960430374,1.2021827126064524,1.2007611696443259,Non-significant
5969,X69725_357.311_9.145_nan,0.0036682039510668924,3.364581592367926,3.1349063442138223,Significant
5970,X69728_303.158_9.058_nan,1.5752117195590286e-05,5.802396391600433,5.025789643539723,Significant
5971,X69734_315.195_9.088_nan,0.00045544095149472485,4.30015202138587,3.893479942133585,Significant
5972,X69745_424.326_9.146_nan,7.341881113568465e-10,10.429040951248675,7.968729202918378,Significant
5973,X69760_231.138_9.153_nan,3.04487757595698e-07,7.591360070172169,6.25237389323495,Significant
5974,X69762_331.19_9.23_nan,0.05413223057561383,2.11276664238895,2.048174061396864,Non-significant
5975,X69768_354.227_9.014_nan,0.0012461652186695174,3.8502613210519003,3.534122878863297,Significant
5976,X69772_507.256_9.198_nan,4.9844221819259954e-05,5.286929242793884,4.648495213949176,Significant
5977,X69784_323.221_9.207_nan,1.4229588751703114e-07,7.941699320448857,6.478606881371793,Significant
5978,X69797_692.415_9.153_nan,0.16046562405415193,1.5636507718256483,1.5432295188392706,Non-significant
5979,X69800_668.436_9.162_nan,0.8805998761985238,0.3964579504498248,0.40690466784459906,Non-significant
5980,X69811_237.148_9.245_nan,0.24663377446138177,1.3290151566520245,1.3218617480266401,Non-significant
5981,X69814_333.205_9.313_nan,0.22771278069361856,1.3737287270879757,1.364312150920396,Non-significant
5982,X69822_335.221_9.116_nan,1.582593053195092e-06,6.838867258172092,5.751425881867761,Significant
5983,X69848_643.386_9.168_nan,0.017747918824192476,2.6424838178502825,2.5185847965356927,Significant
5984,X69857_289.179_9.357_nan,0.753248534435903,0.5707563812714294,0.5823234660326241,Non-significant
5985,X69858_309.205_9.025_nan;B18A06_Vallartanone_B,3.1359381666099884e-05,5.494042598635145,4.801452877892692,Significant
5986,X69872_403.211_9.051_nan,0.022156677880477642,2.5387954284180387,2.427755649957662,Significant
5987,X69880_480.16_9.171_nan,1.1995005295752284e-06,6.9648182260974005,5.836741219334751,Significant
5988,X69884_230.248_9.162_nan,0.0024146100467510524,3.5532454023918123,3.291405459699527,Significant
5989,X69885_757.463_9.219_nan,0.16558524166804076,1.5469625064473127,1.5275978692956154,Non-significant
5990,X69902_362.232_9.173_nan,0.9579689328774152,0.2519993414397624,0.25992414553848137,Non-significant
5991,X69914_191.106_9.171_nan,0.4465855706616264,0.9707896620718927,0.9771698320613776,Non-significant
5992,X69918_464.321_9.164_nan,2.9091958534931674e-05,5.527615655484946,4.826073625571639,Significant
5993,X69929_329.173_9.149_nan,0.0006071577955956452,4.171812260903996,3.791965330671704,Significant
5994,X69938_402.212_9.172_nan,0.028101501055071365,2.426902204256464,2.3290632612203104,Significant
5995,X69944_233.153_9.168_nan;Methyl Jasmonate (Mixiture of isomers) CollisionEnergy:205060,0.10152560565204612,1.8007833594712552,1.7635077037108375,Non-significant
5996,X69946_657.272_9.173_nan,6.606104912751313e-13,13.93893389695956,9.776615643433203,Significant
5997,X69952_217.143_9.188_nan;Spectral Match to Azelaic acid from NIST14,0.13682954546310425,1.647416304202127,1.6214328621761516,Non-significant
5998,X69954_466.316_9.284_nan,9.968304341398436e-09,9.182935105100949,7.246583225262355,Significant
5999,X69959_574.315_9.173_nan,0.002781431522108611,3.4895284093544845,3.238755686733613,Significant
6000,X69976_307.19_9.17_nan,3.328974016362268e-05,5.467326869563727,4.781826504699711,Significant
6001,X69977_474.342_9.179_nan,4.734127684878257e-10,10.641629916629029,8.087376686770574,Significant
6002,X69980_239.047_9.177_nan,0.06455505985420049,2.026668566415079,1.9701896710819078,Non-significant
6003,X69985_347.185_9.085_nan,0.6207406041502166,0.7366808370222095,0.7473931186959777,Non-significant
6004,X69986_241.18_9.04_nan;10-HYDROXYDECANOIC ACID,0.0018792413105402374,3.6659789449963665,3.384052173412432,Significant
6005,"X70003_237.185_9.182_nan;Massbank:AC000107 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol",0.002578646239098965,3.5236445667057206,3.2669718824712626,Significant
6006,X70025_351.216_9.254_nan,0.011902842789404969,2.8276104738521437,2.679273073227604,Significant
6007,X70029_249.148_9.234_nan;PSEUDO-ANISATIN,0.02113880120958762,2.560831604563307,2.4471091455648817,Significant
6008,X70044_350.269_9.188_nan,0.7950893806949944,0.5167980364585035,0.5282409437428377,Non-significant
6009,X70053_306.206_9.192_nan,0.6492438129285554,0.7009023979572465,0.7119558511696947,Non-significant
6010,X70060_715.452_9.185_nan,0.34143199439067057,1.1395269472842338,1.140558762108994,Non-significant
6011,"X70085_293.211_9.193_nan;Massbank:AC000104 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol",0.01031091805657031,2.893717069989677,2.7361986379483265,Significant
6012,X70089_528.373_9.193_nan,3.568297926016036e-07,7.518557171899706,6.204813890615157,Significant
6013,X70097_576.389_9.198_nan,0.8214505995238881,0.4815999984811959,0.492854607271303,Non-significant
6014,X70101_415.247_9.195_nan,0.0014656840648062037,3.7775375186679705,3.475102706528439,Significant
6015,"X70108_319.19_9.368_nan;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",0.00037675757420889194,4.384763622136615,3.9599772630092684,Significant
6016,X70111_652.317_9.196_nan,4.396485043769861e-12,12.965887770561421,9.305834483135827,Significant
6017,X70139_497.328_9.199_nan,0.08741906114417639,1.8762168071625922,1.8328664522068048,Non-significant
6018,X70140_351.253_9.201_nan,1.1698146197537684e-09,10.204309209599213,7.84189967289402,Significant
6019,X70143_319.226_9.146_nan,4.7937202154282536e-05,5.304354480709314,4.661435633488349,Significant
6020,X70154_578.352_9.208_nan,0.04129902277117057,2.2435306404151385,2.165788648085901,Significant
6021,X70161_690.369_9.201_nan,0.46099638031855616,0.9497959317816973,0.9567120264567289,Non-significant
6022,X70166_363.179_9.202_nan,0.008508491811184848,2.98187759996325,2.8117471289582414,Significant
6023,X70167_303.195_9.201_nan,0.008545936201913993,2.979866450950806,2.8100283572445366,Significant
6024,X70169_583.308_9.21_nan,0.011589811379856646,2.839897199199428,2.6898713690879714,Significant
6025,X70173_255.195_9.176_nan,0.006960179918716083,3.073699487872426,2.8899893372375374,Significant
6026,X70186_375.238_9.204_nan,0.0023252342976268344,3.570223556751804,3.3053996839256463,Significant
6027,X70200_434.269_9.208_nan,0.6250923301962683,0.7311966885785707,0.7419668312365938,Non-significant
6028,X70203_245.13_9.21_nan,0.02008584197510137,2.584737005448807,2.468073606282148,Significant
6029,X70206_179.106_9.218_nan,0.7788691219565378,0.537939531044084,0.5494547684685301,Non-significant
6030,X70214_405.322_9.209_nan,0.008483449065052419,2.98322750498553,2.8129006652968833,Significant
6031,X70239_514.292_9.284_nan;Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14,0.014366143258396852,2.7406763790051527,2.6040497269507252,Significant
6032,X70250_267.195_9.143_nan,0.0014781996604403748,3.7737243071715314,3.4720007693829142,Significant
6033,"X70255_263.164_9.233_nan;NCGC00380930-01_C15H26O4_1H-Indene-4-carboxylic acid, octahydro-3a-hydroxy-3-(hydroxymethyl)-1,1,3,5-tetramethyl-",0.7492068730053392,0.5758827252713339,0.5874512847847636,Non-significant
6034,X70263_209.153_9.212_nan,0.8650213640538615,0.4200089444488096,0.43072918690163364,Non-significant
6035,"X70265_280.19_9.218_nan;NCGC00168921-02!7-methyl-3-methylidene-6-(3-oxobutyl)-4,7,8,8a-tetrahydro-3aH-cyclohepta[b]furan-2-one",0.5595340830923148,0.8150977151281523,0.8247630848956334,Non-significant
6036,X70266_357.205_9.218_nan,0.06871339649887155,1.9959327870351293,1.9422448584169612,Non-significant
6037,X70267_454.279_9.218_nan,2.7695062755795152e-09,9.791089416695968,7.6048432982899685,Significant
6038,X70274_524.202_9.223_nan,0.7767155988186034,0.5407226167187313,0.5522451012262469,Non-significant
6039,X70276_415.21_9.203_nan,0.8423478087256497,0.45271064235724456,0.46374714461231986,Non-significant
6040,X70287_245.153_9.281_nan;Spectral Match to Bolasterone from NIST14,0.16613919524443282,1.5451841569770508,1.525931103257333,Non-significant
6041,X70288_271.19_9.22_nan;Brassylic acid - 40.0 eV,0.3932922816630359,1.0524162814336862,1.056439569024902,Non-significant
6042,X70295_683.462_9.211_nan,0.2817597662202725,1.2529910985333135,1.2493959852465508,Non-significant
6043,X70304_377.195_9.306_nan,0.007037574389665942,3.068652682213942,2.8857006087819577,Significant
6044,X70311_216.138_9.222_nan,0.3518287403965607,1.1213323828809465,1.1230294407264667,Non-significant
6045,"X70314_272.221_9.192_nan;NCGC00179704-03!2-(8-hydroxy-4a,8-dimethyl-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl)prop-2-enoic acid",0.008279649229056316,2.9943608081603723,2.8224106919419865,Significant
6046,X70316_454.301_9.211_nan,0.00015786013889601287,4.772610303004648,4.260505541505499,Significant
6047,X70330_468.176_9.229_nan,0.9722838208302639,0.2131028427965443,0.22009878406873584,Non-significant
6048,X70346_612.374_9.234_nan,0.009031153926197062,2.9545594601895844,2.788381865429851,Significant
6049,X70350_502.301_9.198_nan,1.1470298787784863e-06,6.985166099897901,5.850467951276561,Significant
6050,X70373_514.394_9.241_nan;Brominated Phosphatidylcholine C24H47BrNO8 - putative - Functions on the acyl moity have unknown location,2.5446727538762465e-10,10.94390971708122,8.253897614179044,Significant
6051,X70374_317.211_9.299_nan,0.00010928892453982273,4.936567113525251,4.385473793113717,Significant
6052,X70376_428.264_9.231_nan,0.006392153480761295,3.1125222301898257,2.922935237092671,Significant
6053,X70384_413.195_9.233_nan,0.8957993440952766,0.3723664026117871,0.38249356048144384,Non-significant
6054,X70388_315.158_9.232_nan,0.0009809134720445913,3.9574132135627487,3.6206066927171108,Significant
6055,"X70394_269.174_9.239_nan;Spectral Match to Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy- from NIST14",0.7504851670467789,0.5742626270976889,0.5858309137581801,Non-significant
6056,X70395_555.334_9.234_nan,0.7075237098863942,0.6282372945856657,0.639718739900094,Non-significant
6057,X70412_531.255_9.241_nan,0.03467226293737681,2.327185072866041,2.240513180040402,Significant
6058,X70424_363.216_9.305_nan,1.8958598850571278e-05,5.719338952371723,4.965756835025952,Significant
6059,X70434_692.385_9.256_nan,0.00867970575029651,2.972751591692871,2.803946099025032,Significant
6060,X70448_375.216_9.239_nan,0.20036104623310363,1.4442381549186956,1.430998013310684,Non-significant
6061,X70462_627.483_9.405_nan,0.5609351216175134,0.8132691162495934,0.8229635597866305,Non-significant
6062,X70479_376.211_9.246_nan,4.954483410529895e-09,9.51404585819308,7.443047784836929,Significant
6063,X70494_360.216_9.246_nan,3.504155986170267e-07,7.526877858151502,6.2102591911629625,Significant
6064,X70510_611.36_9.249_nan,0.5205148441078866,0.8668642080586426,0.8756145882705278,Non-significant
6065,X70511_566.28_9.245_nan,0.0004004804894745363,4.357525978594981,3.9386078597509653,Significant
6066,X70519_741.468_9.251_nan,0.5193560928941554,0.8684289654648605,0.877148928129425,Non-significant
6067,X70524_352.248_9.249_nan,1.0689852816486386e-05,5.976397692864352,5.150626721332491,Significant
6068,X70535_407.206_9.253_nan,0.42945572985899594,0.9962989891027002,1.0019892082478112,Non-significant
6069,X70537_625.376_9.254_nan,0.699000465620232,0.6388694654649875,0.6503105348043777,Non-significant
6070,X70538_291.195_9.29_nan,0.04684849389023774,2.182817947190904,2.1113044562961742,Significant
6071,X70541_273.184_9.346_nan,0.1398107631121329,1.636169403656808,1.6109577676210212,Non-significant
6072,X70543_400.321_9.257_nan,8.739055852837362e-05,5.036303606915397,4.460901322148993,Significant
6073,"X70544_349.201_9.287_nan;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",0.2034823838446874,1.4357917205058692,1.4230259889759447,Non-significant
6074,X70553_292.226_9.255_nan,0.052281647755718155,2.129675903406486,2.0634388800421957,Non-significant
6075,X70558_454.331_9.263_nan,0.018358601391351644,2.62671744927778,2.5048123419396795,Significant
6076,X70571_338.232_9.259_nan,0.002041049649802783,3.6288594614979073,3.353617684824768,Significant
6077,X70593_308.162_9.26_nan,0.5156587971645769,0.8734334362314238,0.882055031104505,Non-significant
6078,X70601_452.093_9.26_nan,0.4595264773008487,0.9519189088710392,0.958782119214904,Non-significant
6079,X70606_235.169_9.258_nan,0.011390274624926476,2.8478996661183387,2.696769724367384,Significant
6080,X70608_568.42_9.269_nan,0.8983036174114941,0.36827080430425013,0.3783396308317089,Non-significant
6081,X70612_308.221_9.262_nan,0.5082174169051963,0.8835612646944033,0.8919787312699667,Non-significant
6082,X70616_550.33_9.238_nan,0.8887765836587249,0.3836524555133923,0.3939343280851178,Non-significant
6083,X70619_331.002_9.266_nan,4.501645980956216e-06,6.365743422891709,5.42549181074692,Significant
6084,X70628_323.185_9.315_nan,0.0029348695767316127,3.465313044571047,3.218691895653261,Significant
